seqnames	start	end	width	strand	Conc	Conc_Cph_NanoDam	Conc_control	Fold	p.value	FDR
2R	13956212	13956612	401	*	9.44493852060948	9.71827351429841	9.10742032157314	0.258129698041343	0.085657214838793	0.416467936444519
2L	21004330	21004730	401	*	8.58065975414716	8.84552699198175	8.25597803796684	0.255538128173768	0.0856789226790501	0.41647262315037
2R	7243752	7244152	401	*	9.59888918982594	9.30213170135264	9.84489586035656	-0.248084900030153	0.0856929331291268	0.41647262315037
2R	22849729	22850129	401	*	8.81452338813702	8.47456509775257	9.08945394334782	-0.258700021672346	0.0857158251558546	0.41647262315037
2L	8421463	8421863	401	*	12.8087432544066	13.142411563815	12.3739238951579	0.267763156046647	0.0857229364268691	0.41647262315037
2R	17548738	17549138	401	*	11.5988380537488	11.8148371657724	11.3447069487701	0.231519489037323	0.0857790227098376	0.416666419790516
2L	20953939	20954339	401	*	12.7988834433256	13.1107446497081	12.4004695473842	0.265920297060995	0.085799500706335	0.416687210811869
X	9751685	9752085	401	*	9.39744284593987	9.11310659366533	9.63486057635917	-0.243606441856808	0.0858434192842654	0.416757546986169
2L	10586819	10587219	401	*	9.74789280329721	9.13948160972988	10.1745132601955	-0.260664357810779	0.0858605183802329	0.416757546986169
X	13857048	13857448	401	*	8.97571413343952	9.2326062028467	8.66295078619606	0.252321150746344	0.0858625849961787	0.416757546986169
3L	5358376	5358776	401	*	10.7130036273412	10.9172340170552	10.4750179684779	0.223269988478476	0.0860159027917925	0.417365468584647
3R	29295202	29295602	401	*	11.1380893168602	11.3682479551003	10.8641114898064	0.239716285214335	0.0860690506187422	0.417365468584647
3R	25739207	25739607	401	*	9.41633354521174	8.88255530127162	9.8050814339305	-0.265345185170168	0.0860705787550197	0.417365468584647
3L	4897586	4897986	401	*	9.3308538648249	8.88181333833533	9.67280562477343	-0.267530489755518	0.0860820063422211	0.417365468584647
3R	28548004	28548404	401	*	9.38748050231775	9.73459396567131	8.92946501084992	0.267568290538015	0.0860832696216183	0.417365468584647
X	17124850	17125250	401	*	11.0414270096819	11.2992706884026	10.7272501552303	0.252537993259401	0.0860851769216769	0.417365468584647
2R	24374595	24374995	401	*	9.41573518630505	9.15602035534152	9.63575179756398	-0.233795189978529	0.086117298592746	0.417442529922441
3L	24929441	24929841	401	*	10.8539920226358	10.5621403268059	11.0966214079985	-0.246064856926747	0.0861451246677843	0.417498743797805
3R	24329303	24329703	401	*	10.5421872334844	10.2703154294791	10.7708591019946	-0.23869157577263	0.0861801877538361	0.417586092234262
2R	14353106	14353506	401	*	10.120202870969	10.3752090568619	9.81023395695411	0.251365609941922	0.0861956132075385	0.417586092234262
3L	2862352	2862752	401	*	12.195593220331	12.5406614418325	11.7411444395225	0.267375217608575	0.0862256361110502	0.417652888148516
2R	17604253	17604653	401	*	9.59366335181542	9.86883328887719	9.25333838547966	0.258112357792085	0.086250869163048	0.417696462578955
3L	1638622	1639022	401	*	11.9791961034031	11.6065125828591	12.2751018288021	-0.262793074008755	0.0863756899625463	0.418205786561882
3L	19707088	19707488	401	*	9.31427691890654	8.96862157099311	9.59291543534878	-0.258976112020426	0.0863885539276905	0.418205786561882
2R	6758502	6758902	401	*	12.7588422493735	13.0123130658639	12.4511417100265	0.250411259998061	0.0864663765035169	0.418455562326056
3R	10883570	10883970	401	*	11.2751871532771	11.5999968650518	10.8553341317278	0.266306536451215	0.0864726829669703	0.418455562326056
3L	14749055	14749455	401	*	11.1896795324284	10.7445700439396	11.5293544692033	-0.266904661572903	0.0865322927822191	0.418621762367791
2R	10533989	10534389	401	*	12.5963438194948	12.1813423160477	12.918250316452	-0.266004194635596	0.0865395736548849	0.418621762367791
2R	1591004	1591404	401	*	9.64930006343332	9.91176279515386	9.32822905519951	0.253675026586738	0.0865729430803907	0.418704448344247
3R	20028677	20029077	401	*	11.0655771037	10.6740137241926	11.3732351764684	-0.264370451052796	0.0866371736456233	0.418936333089034
X	12746913	12747313	401	*	12.2086754865041	12.523084179571	11.8060838816071	0.265135248212268	0.0866697989747199	0.419015331446094
3R	15247622	15248022	401	*	11.0128760499057	10.5708804964024	11.350740450736	-0.266562874254903	0.0867591096434108	0.419326280240633
2L	18153470	18153870	401	*	12.0399833975083	12.3779264414069	11.5978528066727	0.266558527871033	0.0867667168015894	0.419326280240633
3R	5672082	5672482	401	*	13.6191476694021	13.8942683406286	13.2788981791752	0.257346959825134	0.086897463959034	0.419800685443205
X	14803661	14804061	401	*	8.35124766983735	8.78551657460673	7.72703576371024	0.257975132661266	0.0869281848399272	0.419800685443205
3R	23984792	23985192	401	*	10.4067630031049	10.7044952574264	10.0311714145798	0.262465937692557	0.0869444945790697	0.419800685443205
3L	3936851	3937251	401	*	10.7013394250624	10.9155497762212	10.4496825150424	0.229397119256845	0.0869606493173448	0.419800685443205
X	22964433	22964833	401	*	9.70156741428058	9.19667577471338	10.0748388679036	-0.265431471530099	0.0869699677169364	0.419800685443205
3R	24539894	24540294	401	*	9.55159752606377	9.14558938704059	9.86808075401584	-0.264946855155922	0.0869797982921854	0.419800685443205
2L	21798084	21798484	401	*	9.66145554431116	9.35243577300663	9.91581978708026	-0.250104168939985	0.0869940060576769	0.419800685443205
X	7320177	7320577	401	*	11.8996536099937	12.17943732479	11.5522312064725	0.2584864202033	0.0870086607906033	0.419800685443205
2L	3806996	3807396	401	*	9.69132235259308	9.37069949295618	9.95348594509091	-0.253043769956736	0.0870117494570717	0.419800685443205
3R	30886703	30887103	401	*	10.4710914829828	10.1597737157353	10.7270087354262	-0.250770968387015	0.0870747643673356	0.420025935374031
2R	22505711	22506111	401	*	9.99323853323795	10.2129417196357	9.73396065459719	0.232723996460467	0.0871092699516263	0.420106155127757
2L	8966599	8966999	401	*	9.62311882366724	9.9387299913397	9.21854845790627	0.264714346359473	0.0871240558836378	0.420106155127757
3R	16648137	16648537	401	*	10.3719338050945	10.0584094717739	10.629338383702	-0.251205814590751	0.0871558479033405	0.420180694773882
3R	16018670	16019070	401	*	10.9900399904704	11.2723621911514	10.638687916924	0.258907821438447	0.0872111861095905	0.420368702017841
X	4968748	4969148	401	*	9.89722233699758	10.1648113561625	9.56843524748513	0.254691313663268	0.0872827911767606	0.420564968941778
3R	26027938	26028338	401	*	11.8229356592364	12.0560216082419	11.5447958904998	0.240156915404375	0.0872968963532409	0.420564968941778
X	21218123	21218523	401	*	8.4836179027988	8.76218255311857	8.13807640886783	0.257900906366335	0.0873009498211505	0.420564968941778
2R	20945280	20945680	401	*	8.46600732054832	8.08042791586127	8.76996744707466	-0.262931424260303	0.0873284691206329	0.420618773287452
X	11419365	11419765	401	*	12.2872339462525	12.490568666057	12.0504643345787	0.221479672381632	0.0874061911972021	0.420914314591543
3L	1601821	1602221	401	*	12.9846996775664	13.2541381998559	12.6531117882416	0.255065929750295	0.0874440814668404	0.420956857958879
X	5876047	5876447	401	*	11.4400614526702	11.0885392884014	11.722493271777	-0.258641580638475	0.0874477531168999	0.420956857958879
2R	18282532	18282932	401	*	10.5640871239269	10.1539314092435	10.8830781992296	-0.264603899772663	0.0874759897013932	0.421014000948239
X	16836372	16836772	401	*	12.0091946199051	12.231149618273	11.7467723835012	0.233716949097781	0.0875069934922837	0.421053172010975
X	14485094	14485494	401	*	8.70306446018727	8.98622863818398	8.35040507584853	0.258754131096468	0.087516863391358	0.421053172010975
X	8465748	8466148	401	*	9.13218692225376	8.8538420467833	9.36541676208798	-0.239876603743754	0.087540773385684	0.421071670404407
3L	3777960	3778360	401	*	13.4853256542831	13.7490615100704	13.1623447445807	0.253080074662435	0.0875614831001075	0.421071670404407
2L	92330	92730	401	*	8.74522316826532	9.02066716512295	8.40447821843677	0.25667291642767	0.0875732605408883	0.421071670404407
2L	22175033	22175433	401	*	9.38169610867572	8.93201907876337	9.72401560550501	-0.26558614404235	0.0875861810819819	0.421071670404407
X	13748741	13749141	401	*	12.9577323757054	13.3171947545371	12.4778825954644	0.265313936855573	0.0876172514968984	0.421074121555029
3L	598385	598785	401	*	9.57516303533401	9.83598195924701	9.25655179720504	0.252050206152775	0.0876194275095848	0.421074121555029
2L	18858341	18858741	401	*	10.6984703052306	10.9045364943049	10.4579866155554	0.223273297406998	0.0876434497063411	0.421110897216217
3R	28628098	28628498	401	*	10.1482104541984	10.4078638801668	9.83133901902898	0.251433764570551	0.0877088415466917	0.421286580271047
2L	3121660	3122060	401	*	10.731784191547	10.265909460669	11.0833763950341	-0.265397409201576	0.0877127667223217	0.421286580271047
2R	11320511	11320911	401	*	10.1153849724265	10.3470511175777	9.83926638227856	0.239053813373367	0.0877456053958222	0.421315747064964
4	91396	91796	401	*	8.45295815661886	8.73667415955882	8.09944091416054	0.258677846382545	0.0877515946656589	0.421315747064964
2R	17731612	17732012	401	*	9.67972936036439	9.2030140128528	10.0374369021871	-0.265076651246053	0.0878358429461951	0.421641548757393
3R	6543865	6544265	401	*	9.45534221543563	8.93905574008767	9.83477554412954	-0.263716138224286	0.0878938397343872	0.421739970467674
X	8242766	8243166	401	*	12.5142019133854	12.1825231658479	12.7837003339782	-0.254589527696119	0.0879046489067958	0.421739970467674
3L	2501541	2501941	401	*	9.58238987779977	9.81124970972961	9.31025211134775	0.237391750834028	0.0879055285382961	0.421739970467674
3R	9054616	9055016	401	*	10.6556976923452	10.1674080577618	11.0198557690476	-0.264676994920573	0.0879433051991292	0.421842537059034
X	8436308	8436708	401	*	11.4535990306802	11.2159616994089	11.6575729964318	-0.221510263262929	0.0879920559330458	0.421997695540195
3L	2343047	2343447	401	*	9.77694750800178	9.51662886363535	9.99739696501674	-0.232227643368276	0.0880320520944746	0.422040546880713
3L	1690463	1690863	401	*	13.1494930537765	13.3824355882872	12.8715576634303	0.239385390091548	0.0880338027040586	0.422040546880713
3L	15751356	15751756	401	*	11.0759828126612	11.3715550155723	10.7038292734436	0.260762433541419	0.0880631513211224	0.422102583889673
3R	17308237	17308637	401	*	8.61318269808838	8.11042909054009	8.9852896023845	-0.263982950246834	0.0881043944361904	0.422221599640648
2L	18700087	18700487	401	*	10.4984326647054	10.1556302918943	10.775217328159	-0.256442222130083	0.0881799698948997	0.422505070878431
2R	7623308	7623708	401	*	9.73943101852862	10.0900148285907	9.27533167472498	0.264777298300118	0.0882003899460021	0.42251257755061
2R	18203606	18204006	401	*	8.75786986676558	8.2415084881898	9.137343452762	-0.263265567549083	0.0882143849960866	0.42251257755061
3L	19553399	19553799	401	*	10.0915439021971	9.76353961184046	10.3586149341452	-0.253406354563398	0.0882548978010952	0.422518781953667
X	8072508	8072908	401	*	11.5732254100828	11.3108341344813	11.7951582770896	-0.233015374030294	0.0882559217448645	0.422518781953667
2L	2500679	2501079	401	*	8.37550579609298	8.77743192165178	7.81641389508023	0.260866833485042	0.0882649537111373	0.422518781953667
3R	16009670	16010070	401	*	12.2360597335429	11.8537247183083	12.5380045001087	-0.261561685459197	0.0882859026604483	0.422540436453959
3R	21168077	21168477	401	*	11.4436779440966	11.6636759675978	11.183989033065	0.231770939700367	0.0884126766260141	0.423040609904006
2R	10232747	10233147	401	*	8.95398872047152	9.19436329122815	8.66539670949085	0.242755189142086	0.0884232987154069	0.423040609904006
2R	6082267	6082667	401	*	11.1954328231439	10.8569927202005	11.4693711691039	-0.255223544263163	0.0885101796753714	0.423377532939555
3R	14653963	14654363	401	*	9.15196731774991	9.46039200979129	8.7591583651414	0.262164820713754	0.088568422295834	0.42356642932739
2L	3646318	3646718	401	*	12.4907610442864	12.1975597505239	12.734321465288	-0.244034359632256	0.0885826001858643	0.42356642932739
3L	623968	624368	401	*	11.3175946751921	11.5640054032685	11.0202483688851	0.245243326359943	0.0886617567079333	0.423866138508007
2R	15747854	15748254	401	*	10.5119507202074	10.7108505650748	10.2811762022175	0.217218120058583	0.0887047003361682	0.423964134317342
3R	19299778	19300178	401	*	10.6501688241527	10.2663181454875	10.9530560097905	-0.261216213326879	0.0887152161333431	0.423964134317342
2L	3632663	3633063	401	*	11.980022315342	12.2773261957413	11.605113610027	0.260279535822349	0.0887333633833643	0.423972097518025
2L	13374025	13374425	401	*	11.63703095705	11.3907622917445	11.847327428078	-0.225253472121682	0.0887515602496644	0.423980294786001
2R	4903543	4903943	401	*	8.45126225080628	8.01328879958294	8.78677890773175	-0.263936220914266	0.0887800867592449	0.424037826194128
3R	13067533	13067933	401	*	13.215358741679	13.5242949988943	12.8217176506467	0.261902452435971	0.0888080592312585	0.424092690500116
2R	11413531	11413931	401	*	10.7638108600639	10.9651448325342	10.5297512390006	0.218819353936112	0.088911040013281	0.424505661533343
2R	12952416	12952816	401	*	12.0566664408024	12.297020057629	11.7681046636117	0.242195266700924	0.088976959747644	0.424597221013448
2R	24666152	24666552	401	*	10.7047974265356	10.2858964594403	11.0290386456789	-0.263102982501962	0.089019098417718	0.424597221013448
3R	2487963	2488363	401	*	7.50110242688798	6.94215367671037	7.90295501115583	-0.259763694392348	0.0890269067389113	0.424597221013448
X	17107615	17108015	401	*	12.3680056283483	11.9943279120845	12.6645364728136	-0.259775477847595	0.0890573961615937	0.424597221013448
3R	25306457	25306857	401	*	9.36792638008844	9.60126394826268	9.08942791260413	0.238713213723888	0.0890616110961203	0.424597221013448
2L	10213009	10213409	401	*	11.0755029845385	10.8424121972905	11.2761200934838	-0.218175330345991	0.0890623777605349	0.424597221013448
2R	10819905	10820305	401	*	10.5558347185987	10.0848588174924	10.9103135155517	-0.263568557403153	0.0890715370617966	0.424597221013448
2R	16512443	16512843	401	*	10.248268768731	9.75640777410971	10.6144010251885	-0.263082267674642	0.0890759431871561	0.424597221013448
3L	8185026	8185426	401	*	9.7948502587692	9.26959726020731	10.1790799778352	-0.261717811808205	0.089086170511924	0.424597221013448
2R	8132327	8132727	401	*	10.19927939308	9.74102075703908	10.5465319922935	-0.263657892471011	0.0890952691557082	0.424597221013448
3R	28609725	28610125	401	*	10.7365603480006	10.432937298511	10.9872610723176	-0.246620249396589	0.0891458865833959	0.424759757799196
2R	8631476	8631876	401	*	8.46779503583663	8.004477260241	8.81793430945625	-0.26350772185597	0.0891842334295216	0.424863778698971
2R	18978461	18978861	401	*	9.53985074894102	9.18630228734853	9.82358682370372	-0.256880814274711	0.0892953500974931	0.425314364239587
3R	17090594	17090994	401	*	11.3441558217809	11.5703957643204	11.0757175894198	0.234533758476159	0.0894191298428861	0.42582508611778
3L	9844141	9844541	401	*	12.572152386322	12.8112378422441	12.2854184052728	0.241105948820089	0.0894871771660542	0.425975904147973
2R	24058537	24058937	401	*	12.4761585668708	12.7079623558705	12.1998442431058	0.237455943430228	0.0894942989347334	0.425975904147973
X	19343283	19343683	401	*	11.4289923833317	11.656767089323	11.1583888847184	0.235311112864998	0.0895004766538307	0.425975904147973
2L	4834532	4834932	401	*	9.1610275643542	8.66662870945659	9.52855809903653	-0.262357851838069	0.0895611666849058	0.426133221009748
X	13717276	13717676	401	*	12.6003387911009	12.9593444509611	12.1213058104292	0.262789014829389	0.0895666599028068	0.426133221009748
2R	21686902	21687302	401	*	11.6484616053261	11.404848147067	11.8568200933521	-0.223161193970076	0.0896720011355881	0.426555515756842
3R	17733392	17733792	401	*	10.8107007541302	11.0366806432291	10.5426288591965	0.234157376851077	0.089701218752824	0.426557549313398
3R	23742171	23742571	401	*	9.72882922915201	9.95802964525228	9.45620933332405	0.235807343622494	0.0897055915174142	0.426557549313398
2L	6612836	6613236	401	*	12.1230534660649	11.7565873993627	12.415033881179	-0.258184175351711	0.0897223148558245	0.426558223926462
X	3246299	3246699	401	*	9.48323850112864	9.2015545538202	9.71880595093925	-0.239231286871325	0.0897826085200122	0.426719213228276
X	5743525	5743925	401	*	10.7546343695614	10.9802566568422	10.4870659688781	0.233827500721773	0.0897989166455525	0.426719213228276
X	16703965	16704365	401	*	9.72992400378242	10.0400925031019	9.33427529731766	0.260878378746472	0.0898059405410258	0.426719213228276
