name,chrom,chromStart,chromEnd,score,strand,signalValue,pValue,qValue,peak,annotation,geneStart,geneEnd,geneLength,geneId,transcriptId,distanceToTSS,gene,gene_start,gene_end
SRR21146075_vs_SRR21146078_peak_1412,2R,18051275,18051293,39,.,5.65772,8.25925,3.92342,14,Promoter (<=1kb),18050019,18052107,2089,FBgn0034294,FBtr0340280,817,Muc55B,18050019.0,18052107.0
SRR21146075_vs_SRR21146078_peak_1413,2R,18090532,18090960,73,.,8.04336,13.64123,7.38364,185,"Intron (FBtr0345644/FBgn0085415, intron 2 of 4)",18093723,18094736,1014,FBgn0034299,FBtr0086787,4018,CG34386,18062415.0,18093628.0
SRR21146075_vs_SRR21146078_peak_1414,2R,18093238,18093390,23,.,4.53694,5.94877,2.37616,55,Promoter (1-2kb),18093723,18094736,1014,FBgn0034299,FBtr0086787,1442,CG34386,18062415.0,18093628.0
SRR21146075_vs_SRR21146078_peak_1415,2R,18141703,18141724,19,.,4.52377,5.3273,1.97961,0,Promoter (<=1kb),18141375,18147191,5817,FBgn0265297,FBtr0086740,329,pAbp,18140078.0,18147191.0
SRR21146075_vs_SRR21146078_peak_1416,2R,18141880,18142014,17,.,4.08839,4.98931,1.72568,133,Promoter (<=1kb),18141375,18147191,5817,FBgn0265297,FBtr0086740,639,pAbp,18140078.0,18147191.0
SRR21146075_vs_SRR21146078_peak_1417,2R,18142114,18142393,17,.,4.08839,4.98931,1.72568,171,Promoter (<=1kb),18142802,18142938,137,FBgn0083054,FBtr0113513,-516,pAbp,18140078.0,18147191.0
SRR21146075_vs_SRR21146078_peak_1418,2R,18277097,18277113,13,.,3.99497,4.35447,1.32875,0,Promoter (<=1kb),18275607,18277177,1571,FBgn0266420,FBtr0086768,79,Ote,18275607.0,18277177.0
SRR21146075_vs_SRR21146078_peak_1419,2R,18287682,18287769,15,.,4.12845,4.63641,1.55277,32,Promoter (<=1kb),18288696,18294712,6017,FBgn0034321,FBtr0301546,-981,sbb,18278198.0,18357296.0
SRR21146075_vs_SRR21146078_peak_1420,2R,18347301,18347368,17,.,4.06729,4.99415,1.72568,63,"Intron (FBtr0301550/FBgn0285917, intron 2 of 11)",18278198,18357296,79099,FBgn0285917,FBtr0301550,9931,sbb,18278198.0,18357296.0
SRR21146075_vs_SRR21146078_peak_1421,2R,18402940,18402955,29,.,5.21811,6.79503,2.94944,4,Promoter (<=1kb),18403248,18404086,839,FBgn0063496,FBtr0086672,-303,intergenic,,
SRR21146075_vs_SRR21146078_peak_1422,2R,18410176,18410250,26,.,4.89042,6.24498,2.60964,1,Promoter (1-2kb),18409048,18409835,788,FBgn0063491,FBtr0086677,1130,imd,18409796.0,18413599.0
SRR21146075_vs_SRR21146078_peak_1423,2R,18410357,18410478,23,.,4.98549,5.94877,2.37616,2,Promoter (1-2kb),18409796,18411532,1737,FBgn0013983,FBtr0086725,1172,imd,18409796.0,18413599.0
SRR21146075_vs_SRR21146078_peak_1424,2R,18410550,18410566,23,.,4.53694,5.94877,2.37616,12,Promoter (<=1kb),18409796,18411532,1737,FBgn0013983,FBtr0086725,969,imd,18409796.0,18413599.0
SRR21146075_vs_SRR21146078_peak_1425,2R,18411051,18411082,27,.,5.05989,6.52584,2.79608,27,Promoter (<=1kb),18409796,18411532,1737,FBgn0013983,FBtr0086725,453,imd,18409796.0,18413599.0
SRR21146075_vs_SRR21146078_peak_1426,2R,18411651,18411757,17,.,4.08839,4.98931,1.72568,16,Promoter (<=1kb),18409796,18411532,1737,FBgn0013983,FBtr0086725,-136,imd,18409796.0,18413599.0
SRR21146075_vs_SRR21146078_peak_1427,2R,18412355,18412470,17,.,3.92173,5.08049,1.78058,6,Promoter (<=1kb),18412027,18421124,9098,FBgn0027835,FBtr0086683,335,Dp1,18412027.0,18421124.0
SRR21146075_vs_SRR21146078_peak_1428,2R,18415301,18415503,39,.,5.99779,8.26336,3.92678,72,Promoter (<=1kb),18414406,18420742,6337,FBgn0027835,FBtr0340329,968,Dp1,18412027.0,18421124.0
SRR21146075_vs_SRR21146078_peak_1429,2R,18426706,18426765,14,.,4.06333,4.48497,1.43188,0,Promoter (<=1kb),18426421,18430333,3913,FBgn0034346,FBtr0086691,286,PIG-O,18426421.0,18430333.0
SRR21146075_vs_SRR21146078_peak_1430,2R,18429664,18429734,28,.,5.20349,6.64681,2.83992,69,"Exon (FBtr0086691/FBgn0034346, exon 5 of 6)",18426421,18430333,3913,FBgn0034346,FBtr0086691,3313,PIG-O,18426421.0,18430333.0
SRR21146075_vs_SRR21146078_peak_1431,2R,18429954,18429972,29,.,5.28279,6.80325,2.95477,14,"Exon (FBtr0086691/FBgn0034346, exon 5 of 6)",18426421,18430333,3913,FBgn0034346,FBtr0086691,3548,PIG-O,18426421.0,18430333.0
SRR21146075_vs_SRR21146078_peak_1432,2R,18430032,18430123,22,.,4.72784,5.7228,2.29339,48,"Exon (FBtr0086691/FBgn0034346, exon 6 of 6)",18426421,18430333,3913,FBgn0034346,FBtr0086691,3660,PIG-O,18426421.0,18430333.0
SRR21146075_vs_SRR21146078_peak_1433,2R,18434417,18434425,33,.,5.39982,7.36454,3.35247,4,"Intron (FBtr0113361/FBgn0284257, intron 5 of 10)",18430315,18440475,10161,FBgn0284257,FBtr0113361,6053,Ttd14,18430315.0,18440475.0
SRR21146075_vs_SRR21146078_peak_1434,2R,18434505,18434541,22,.,4.58653,5.68867,2.26477,29,"Intron (FBtr0113361/FBgn0284257, intron 5 of 10)",18430315,18440475,10161,FBgn0284257,FBtr0113361,5940,Ttd14,18430315.0,18440475.0
SRR21146075_vs_SRR21146078_peak_1435,2R,18434695,18434717,19,.,4.45613,5.34449,1.99229,1,"Intron (FBtr0113361/FBgn0284257, intron 5 of 10)",18430315,18440475,10161,FBgn0284257,FBtr0113361,5778,Ttd14,18430315.0,18440475.0
SRR21146075_vs_SRR21146078_peak_1436,2R,18434781,18434848,18,.,4.38138,5.1631,1.84828,2,"Intron (FBtr0113361/FBgn0284257, intron 5 of 10)",18430315,18440475,10161,FBgn0284257,FBtr0113361,5691,Ttd14,18430315.0,18440475.0
SRR21146075_vs_SRR21146078_peak_1437,2R,18435159,18435222,23,.,4.64086,5.84455,2.37616,5,"Intron (FBtr0113361/FBgn0284257, intron 5 of 10)",18430315,18440475,10161,FBgn0284257,FBtr0113361,5310,Ttd14,18430315.0,18440475.0
SRR21146075_vs_SRR21146078_peak_1438,2R,18435341,18435363,17,.,4.06729,4.99415,1.72568,2,"Intron (FBtr0113361/FBgn0284257, intron 5 of 10)",18430315,18440475,10161,FBgn0284257,FBtr0113361,5131,Ttd14,18430315.0,18440475.0
SRR21146075_vs_SRR21146078_peak_1439,2R,18443032,18443039,30,.,5.14684,6.9142,3.03554,2,Promoter (2-3kb),18440965,18445526,4562,FBgn0261477,FBtr0086693,2070,slim,18440965.0,18445526.0
SRR21146075_vs_SRR21146078_peak_1440,2R,18443115,18443184,30,.,5.65569,6.9142,3.03554,65,Promoter (2-3kb),18440965,18445526,4562,FBgn0261477,FBtr0086693,2216,slim,18440965.0,18445526.0
SRR21146075_vs_SRR21146078_peak_1441,2R,18443907,18443974,23,.,4.53694,5.94877,2.37616,65,Promoter (2-3kb),18446548,18447356,809,FBgn0034350,FBtr0086694,-2575,slim,18440965.0,18445526.0
SRR21146075_vs_SRR21146078_peak_1442,2R,18445661,18445816,23,.,4.98549,5.94877,2.37616,86,Promoter (<=1kb),18446548,18447356,809,FBgn0034350,FBtr0086694,-800,intergenic,,
SRR21146075_vs_SRR21146078_peak_1443,2R,18446209,18446416,23,.,4.98549,5.94877,2.37616,203,Promoter (<=1kb),18446548,18447356,809,FBgn0034350,FBtr0086694,-135,intergenic,,
SRR21146075_vs_SRR21146078_peak_1444,2R,18456351,18456364,24,.,4.86144,6.00105,2.41853,2,Promoter (1-2kb),18452737,18454462,1726,FBgn0034352,FBtr0086722,-1892,intergenic,,
SRR21146075_vs_SRR21146078_peak_1445,2R,18456538,18456566,29,.,5.18488,6.76147,2.92033,0,Promoter (2-3kb),18452737,18454462,1726,FBgn0034352,FBtr0086722,-2077,intergenic,,
SRR21146075_vs_SRR21146078_peak_1446,2R,18485715,18485884,13,.,3.62269,4.33257,1.31245,140,"Intron (FBtr0086719/FBgn0028496, intron 2 of 18)",18456602,18498026,41425,FBgn0028496,FBtr0086719,12170,CG30116,18456602.0,18498026.0
SRR21146075_vs_SRR21146078_peak_1447,2R,18502781,18503026,38,.,5.88259,7.99793,3.80655,95,Promoter (<=1kb),18503608,18504844,1237,FBgn0034354,FBtr0086697,-731,intergenic,,
SRR21146075_vs_SRR21146078_peak_1448,2R,18520072,18520101,17,.,4.36566,5.04073,1.76276,1,"Intron (FBtr0304865/FBgn0262476, intron 2 of 10)",18514574,18526439,11866,FBgn0262476,FBtr0304867,5500,CG43066,18514574.0,18526439.0
SRR21146075_vs_SRR21146078_peak_1449,2R,18527171,18527221,23,.,4.53694,5.94877,2.37616,3,Promoter (<=1kb),18527430,18535749,8320,FBgn0034356,FBtr0086699,-255,intergenic,,
SRR21146075_vs_SRR21146078_peak_1450,2R,18527937,18527951,17,.,4.06729,4.99415,1.72568,0,Promoter (<=1kb),18527430,18535749,8320,FBgn0034356,FBtr0086699,508,Pepck2,18527430.0,18535749.0
SRR21146075_vs_SRR21146078_peak_1451,2R,18528420,18528427,51,.,6.45293,9.99774,5.1206,4,Promoter (<=1kb),18527430,18535749,8320,FBgn0034356,FBtr0086699,995,Pepck2,18527430.0,18535749.0
SRR21146075_vs_SRR21146078_peak_1452,2R,18533163,18533203,18,.,4.39613,5.19809,1.87679,0,Promoter (<=1kb),18532390,18534623,2234,FBgn0034356,FBtr0113093,774,Pepck2,18527430.0,18535749.0
SRR21146075_vs_SRR21146078_peak_1453,2R,18607195,18607216,27,.,4.84156,6.50798,2.79608,0,"Intron (FBtr0300421/FBgn0050115, intron 1 of 7)",18554119,18611777,57659,FBgn0050115,FBtr0300421,4581,GEFmeso,18554119.0,18611777.0
SRR21146075_vs_SRR21146078_peak_1454,2R,18620494,18621059,16,.,3.38984,4.79185,1.67605,324,Promoter (<=1kb),18621541,18622986,1446,FBgn0034365,FBtr0086708,-722,Atg7,18620466.0,18625044.0
SRR21146075_vs_SRR21146078_peak_1455,2R,18692570,18692701,17,.,4.08839,4.98931,1.72568,96,"Exon (FBtr0304026/FBgn0262103, exon 2 of 12)",18696585,18697345,761,FBgn0034377,FBtr0086605,-3918,Sik3,18688132.0,18705805.0
SRR21146075_vs_SRR21146078_peak_1456,2R,18695320,18695433,20,.,4.50476,5.40842,2.04137,69,Promoter (1-2kb),18696585,18697345,761,FBgn0034377,FBtr0086605,-1195,Sik3,18688132.0,18705805.0
SRR21146075_vs_SRR21146078_peak_1457,2R,18695512,18695993,49,.,6.92069,9.58311,4.9007,140,Promoter (<=1kb),18696585,18697345,761,FBgn0034377,FBtr0086605,-932,Sik3,18688132.0,18705805.0
SRR21146075_vs_SRR21146078_peak_1458,2R,18765192,18765226,25,.,4.95928,6.2166,2.58527,2,Promoter (1-2kb),18767076,18774667,7592,FBgn0034389,FBtr0330005,-1881,Mctp,18761758.0,18774824.0
SRR21146075_vs_SRR21146078_peak_1459,2R,18803524,18803544,13,.,3.62269,4.33257,1.31245,19,Promoter (<=1kb),18797264,18803727,6464,FBgn0010651,FBtr0086634,183,MFS14,18796975.0,18803727.0
SRR21146075_vs_SRR21146078_peak_1460,2R,18803703,18803755,13,.,3.62269,4.33257,1.31245,49,Promoter (<=1kb),18797264,18803727,6464,FBgn0010651,FBtr0086634,-26,intergenic,,
SRR21146075_vs_SRR21146078_peak_1461,2R,18807214,18807295,28,.,4.51979,6.6833,2.86267,29,Promoter (1-2kb),18805595,18807195,1601,FBgn0265661,FBtr0340529,1649,intergenic,,
SRR21146075_vs_SRR21146078_peak_1462,2R,18807400,18807465,16,.,3.38984,4.79185,1.67605,1,Promoter (1-2kb),18805595,18807195,1601,FBgn0265661,FBtr0340529,1807,intergenic,,
SRR21146075_vs_SRR21146078_peak_1463,2R,18813290,18813321,14,.,3.92842,4.53718,1.47338,0,Promoter (1-2kb),18814938,18815641,704,FBgn0263337,FBtr0308767,-1647,CG15096,18808356.0,18815019.0
SRR21146075_vs_SRR21146078_peak_1464,2R,18854713,18854763,23,.,4.53694,5.94877,2.37616,0,Promoter (<=1kb),18853434,18855087,1654,FBgn0010053,FBtr0086625,373,Jheh1,18853434.0,18855087.0
SRR21146075_vs_SRR21146078_peak_1465,2R,19076155,19076167,17,.,4.06729,4.99415,1.72568,1,"Intron (FBtr0086577/FBgn0004168, intron 1 of 10)",19067155,19121958,54804,FBgn0004168,FBtr0474126,9002,5-HT1A,19067155.0,19121958.0
SRR21146075_vs_SRR21146078_peak_1466,2R,19123978,19124018,17,.,4.17893,4.89006,1.72568,0,Promoter (1-2kb),19122231,19125218,2988,FBgn0034417,FBtr0340458,1239,CG15117,19122231.0,19129300.0
SRR21146075_vs_SRR21146078_peak_1467,2R,19132491,19132528,17,.,4.08839,4.98931,1.72568,0,Promoter (2-3kb),19129589,19133706,4118,FBgn0027535,FBtr0086579,2903,botv,19129589.0,19133706.0
SRR21146075_vs_SRR21146078_peak_1468,2R,19168376,19168486,26,.,5.00322,6.2687,2.62958,56,Promoter (1-2kb),19170223,19177082,6860,FBgn0034420,FBtr0086588,-1790,CG10737,19164143.0,19178223.0
SRR21146075_vs_SRR21146078_peak_1469,2R,19168547,19168616,24,.,4.90876,6.09771,2.49449,2,Promoter (1-2kb),19170223,19177082,6860,FBgn0034420,FBtr0086588,-1673,CG10737,19164143.0,19178223.0
SRR21146075_vs_SRR21146078_peak_1470,2R,19172235,19172269,32,.,5.47757,7.20679,3.23143,2,Promoter (2-3kb),19170223,19178223,8001,FBgn0034420,FBtr0340453,2015,CG10737,19164143.0,19178223.0
SRR21146075_vs_SRR21146078_peak_1471,2R,19193193,19193253,29,.,5.21811,6.79503,2.94944,58,"Intron (FBtr0086503/FBgn0263395, intron 2 of 14)",19178738,19227193,48456,FBgn0263395,FBtr0340456,14514,hppy,19178738.0,19227193.0
SRR21146075_vs_SRR21146078_peak_1472,2R,19248057,19248151,23,.,4.53694,5.94877,2.37616,38,Promoter (1-2kb),19249395,19250917,1523,FBgn0004003,FBtr0340470,-1299,intergenic,,
SRR21146075_vs_SRR21146078_peak_1473,2R,19293339,19293625,23,.,4.98549,5.94877,2.37616,105,Promoter (<=1kb),19292529,19304508,11980,FBgn0086358,FBtr0331925,916,Tab2,19292529.0,19304508.0
SRR21146075_vs_SRR21146078_peak_1474,2R,19303247,19303285,13,.,3.62269,4.33257,1.31245,0,Promoter (1-2kb),19305172,19307184,2013,FBgn0034432,FBtr0300283,-1924,Tab2,19292529.0,19304508.0
SRR21146075_vs_SRR21146078_peak_1475,2R,19356736,19356970,51,.,6.75643,9.87597,5.1206,77,Promoter (<=1kb),19312393,19356525,44133,FBgn0264753,FBtr0334283,-289,intergenic,,
SRR21146075_vs_SRR21146078_peak_1476,2R,19357071,19357086,28,.,5.17759,6.59659,2.80284,2,Promoter (<=1kb),19357532,19362373,4842,FBgn0034436,FBtr0086519,-458,intergenic,,
SRR21146075_vs_SRR21146078_peak_1477,2R,19357175,19357231,23,.,4.98549,5.94877,2.37616,2,Promoter (<=1kb),19357532,19362373,4842,FBgn0034436,FBtr0086519,-354,intergenic,,
SRR21146075_vs_SRR21146078_peak_1478,2R,19357347,19357462,43,.,6.25137,8.81581,4.36208,7,Promoter (<=1kb),19357532,19362373,4842,FBgn0034436,FBtr0086519,-177,intergenic,,
SRR21146075_vs_SRR21146078_peak_1479,2R,19358765,19359259,28,.,4.51979,6.6833,2.86267,127,Promoter (<=1kb),19358316,19363124,4809,FBgn0034436,FBtr0308495,577,CG11961,19357532.0,19363124.0
SRR21146075_vs_SRR21146078_peak_1480,2R,19365460,19365467,23,.,4.82798,5.92971,2.37616,3,Promoter (1-2kb),19363641,19367294,3654,FBgn0034437,FBtr0086521,1823,CG10051,19363641.0,19367294.0
SRR21146075_vs_SRR21146078_peak_1481,2R,19373268,19373356,23,.,4.53694,5.94877,2.37616,55,Promoter (<=1kb),19367248,19373243,5996,FBgn0034438,FBtr0086555,-81,CG9416,19367248.0,19373702.0
SRR21146075_vs_SRR21146078_peak_1482,2R,19399755,19399786,57,.,7.16737,10.83967,5.7371,4,Promoter (<=1kb),19399769,19401335,1567,FBgn0263378,FBtr0309059,-9,hts,19397032.0,19424903.0
SRR21146075_vs_SRR21146078_peak_1483,2R,19445858,19445891,23,.,4.53694,5.94877,2.37616,30,Promoter (<=1kb),19445085,19446286,1202,FBgn0266711,FBtr0086540,397,EloC,19445085.0,19446286.0
SRR21146075_vs_SRR21146078_peak_1484,2R,19462300,19462673,28,.,4.51979,6.6833,2.86267,107,Promoter (<=1kb),19462502,19467813,5312,FBgn0260934,FBtr0100393,-94,par-1,19456170.0,19485686.0
SRR21146075_vs_SRR21146078_peak_1485,2R,19465416,19465463,17,.,4.36357,5.03705,1.76035,0,Promoter (2-3kb),19467466,19481583,14118,FBgn0260934,FBtr0301504,-2049,par-1,19456170.0,19485686.0
SRR21146075_vs_SRR21146078_peak_1486,2R,19467568,19467927,16,.,3.38984,4.79185,1.67605,155,Promoter (<=1kb),19467466,19484473,17008,FBgn0260934,FBtr0301503,258,par-1,19456170.0,19485686.0
SRR21146075_vs_SRR21146078_peak_1487,2R,19468511,19468520,29,.,5.30706,6.85196,2.99266,5,Promoter (1-2kb),19467466,19484473,17008,FBgn0260934,FBtr0301503,1051,par-1,19456170.0,19485686.0
SRR21146075_vs_SRR21146078_peak_1488,2R,19468954,19469091,28,.,4.51979,6.6833,2.86267,58,Promoter (1-2kb),19467466,19484473,17008,FBgn0260934,FBtr0301503,1547,par-1,19456170.0,19485686.0
SRR21146075_vs_SRR21146078_peak_1489,2R,19469321,19469382,23,.,4.53694,5.94877,2.37616,43,Promoter (1-2kb),19467466,19484473,17008,FBgn0260934,FBtr0301503,1899,par-1,19456170.0,19485686.0
SRR21146075_vs_SRR21146078_peak_1490,2R,19471197,19471204,14,.,4.09732,4.55158,1.48477,2,"Intron (FBtr0330243/FBgn0260934, intron 4 of 13)",19467466,19484473,17008,FBgn0260934,FBtr0301503,3734,par-1,19456170.0,19485686.0
SRR21146075_vs_SRR21146078_peak_1491,2R,19473254,19473386,25,.,4.7305,6.12167,2.5125,49,"Intron (FBtr0330243/FBgn0260934, intron 8 of 13)",19467466,19484473,17008,FBgn0260934,FBtr0301503,5838,par-1,19456170.0,19485686.0
SRR21146075_vs_SRR21146078_peak_1492,2R,19608953,19609181,44,.,6.91949,8.93183,4.44867,147,"Intron (FBtr0310331/FBgn0003435, intron 2 of 10)",19604695,19605295,601,FBgn0265667,FBtr0340538,-3806,sm,19517864.0,19631508.0
SRR21146075_vs_SRR21146078_peak_1493,2R,19613593,19613657,57,.,7.71487,10.88805,5.76543,23,"Intron (FBtr0310331/FBgn0003435, intron 2 of 10)",19604695,19605295,601,FBgn0265667,FBtr0340538,-8322,sm,19517864.0,19631508.0
SRR21146075_vs_SRR21146078_peak_1494,2R,19685402,19685432,40,.,6.08845,8.45532,4.07272,26,Promoter (1-2kb),19683495,19684195,701,FBgn0265698,FBtr0340597,-1234,intergenic,,
SRR21146075_vs_SRR21146078_peak_1495,2R,19685493,19685500,23,.,4.75249,5.77285,2.33335,4,Promoter (1-2kb),19683495,19684195,701,FBgn0265698,FBtr0340597,-1303,intergenic,,
SRR21146075_vs_SRR21146078_peak_1496,2R,19714302,19714309,49,.,6.34672,9.58701,4.9007,2,Promoter (<=1kb),19714076,19714868,793,FBgn0034472,FBtr0086329,229,CG8517,19714076.0,19714868.0
SRR21146075_vs_SRR21146078_peak_1497,2R,19723362,19723601,39,.,5.65772,8.25925,3.92342,108,Promoter (2-3kb),19725620,19725691,72,FBgn0050452,FBtr0086449,2220,intergenic,,
SRR21146075_vs_SRR21146078_peak_1498,2R,19763046,19763062,17,.,4.08839,4.98931,1.72568,15,Promoter (<=1kb),19762802,19762936,135,FBgn0053362,FBtr0086354,-126,intergenic,,
SRR21146075_vs_SRR21146078_peak_1499,2R,19763409,19763416,16,.,4.1853,4.73087,1.62942,1,Promoter (<=1kb),19763175,19763309,135,FBgn0053361,FBtr0086353,-102,intergenic,,
SRR21146075_vs_SRR21146078_peak_1500,2R,19766366,19766386,24,.,4.85368,5.98439,2.40409,17,Promoter (<=1kb),19766144,19766278,135,FBgn0053353,FBtr0086345,-106,intergenic,,
SRR21146075_vs_SRR21146078_peak_1501,2R,19999088,19999111,63,.,7.24815,11.79399,6.34484,5,Promoter (1-2kb),20000296,20000368,73,FBgn0050212,FBtr0086326,1274,intergenic,,
SRR21146075_vs_SRR21146078_peak_1502,2R,20111269,20111293,23,.,4.53694,5.94877,2.37616,1,Promoter (<=1kb),20111511,20116932,5422,FBgn0004364,FBtr0086309,-240,intergenic,,
SRR21146075_vs_SRR21146078_peak_1503,2R,20111358,20111425,23,.,4.53694,5.94877,2.37616,2,Promoter (<=1kb),20111511,20116932,5422,FBgn0004364,FBtr0086309,-150,intergenic,,
SRR21146075_vs_SRR21146078_peak_1504,2R,20256814,20256907,17,.,4.08839,4.98931,1.72568,54,Promoter (<=1kb),20254966,20257390,2425,FBgn0025720,FBtr0086317,521,Ate1,20254966.0,20257390.0
SRR21146075_vs_SRR21146078_peak_1505,2R,20314860,20314915,17,.,4.06729,4.99415,1.72568,0,Promoter (<=1kb),20315295,20315995,701,FBgn0265853,FBtr0342678,-434,CG13868,20308777.0,20316917.0
SRR21146075_vs_SRR21146078_peak_1506,2R,20314987,20315052,24,.,4.69648,6.01331,2.4273,1,Promoter (<=1kb),20315295,20315995,701,FBgn0265853,FBtr0342678,-306,CG13868,20308777.0,20316917.0
SRR21146075_vs_SRR21146078_peak_1507,2R,20315181,20315188,26,.,4.9864,6.27835,2.63482,1,Promoter (<=1kb),20315295,20315995,701,FBgn0265853,FBtr0342678,-112,CG13868,20308777.0,20316917.0
SRR21146075_vs_SRR21146078_peak_1508,2R,20315604,20315618,48,.,6.53098,9.49146,4.82946,2,Promoter (<=1kb),20315295,20315995,701,FBgn0265853,FBtr0342678,312,CG13868,20308777.0,20316917.0
SRR21146075_vs_SRR21146078_peak_1509,2R,20320842,20321017,55,.,7.08897,10.64464,5.58723,112,Promoter (<=1kb),20320994,20325973,4980,FBgn0027529,FBtr0309253,-39,tapas,20319180.0,20325973.0
SRR21146075_vs_SRR21146078_peak_1510,2R,20547556,20547699,30,.,5.33701,6.91269,3.03554,92,Promoter (<=1kb),20546595,20547658,1064,FBgn0050148,FBtr0342706,9,intergenic,,
SRR21146075_vs_SRR21146078_peak_1511,2R,20582001,20582031,18,.,4.4509,5.19331,1.873,3,Promoter (<=1kb),20563034,20582132,19099,FBgn0028622,FBtr0086258,127,qsm,20563034.0,20583591.0
SRR21146075_vs_SRR21146078_peak_1512,2R,20582174,20582205,25,.,4.93204,6.13945,2.52724,29,Promoter (<=1kb),20563034,20582132,19099,FBgn0028622,FBtr0086258,-72,qsm,20563034.0,20583591.0
SRR21146075_vs_SRR21146078_peak_1513,2R,20582275,20582310,17,.,4.08839,4.98931,1.72568,21,Promoter (<=1kb),20563034,20582132,19099,FBgn0028622,FBtr0086258,-165,qsm,20563034.0,20583591.0
SRR21146075_vs_SRR21146078_peak_1514,2R,20582454,20582514,18,.,4.42928,5.1542,1.84212,0,Promoter (<=1kb),20563034,20582132,19099,FBgn0028622,FBtr0086258,-323,qsm,20563034.0,20583591.0
SRR21146075_vs_SRR21146078_peak_1515,2R,20697111,20697328,23,.,4.53694,5.94877,2.37616,145,Promoter (1-2kb),20698483,20749703,51221,FBgn0040726,FBtr0344877,-1226,intergenic,,
SRR21146075_vs_SRR21146078_peak_1516,2R,20739835,20739843,35,.,5.67438,7.61983,3.54712,2,"Intron (FBtr0344877/FBgn0040726, intron 4 of 7)",20727829,20730610,2782,FBgn0034546,FBtr0086240,-9228,dpr1,20698483.0,20750442.0
SRR21146075_vs_SRR21146078_peak_1517,2R,20961160,20961293,13,.,3.62269,4.33257,1.31245,54,Promoter (<=1kb),20954668,20960909,6242,FBgn0008636,FBtr0071556,-306,intergenic,,
SRR21146075_vs_SRR21146078_peak_1518,2R,21040463,21040754,38,.,5.88259,7.99793,3.80655,174,Distal Intergenic,21029295,21030041,747,FBgn0266641,FBtr0344935,-10597,intergenic,,
SRR21146075_vs_SRR21146078_peak_1519,2R,21044500,21044638,17,.,3.92173,5.08049,1.78058,114,Distal Intergenic,21049654,21057197,7544,FBgn0003391,FBtr0071546,12582,intergenic,,
SRR21146075_vs_SRR21146078_peak_1520,2R,21047372,21047411,18,.,4.38629,5.1747,1.85785,1,Distal Intergenic,21049654,21057197,7544,FBgn0003391,FBtr0071546,9823,intergenic,,
SRR21146075_vs_SRR21146078_peak_1521,2R,21070865,21070939,17,.,4.08839,4.98931,1.72568,0,Promoter (<=1kb),21070749,21071895,1147,FBgn0265915,FBtr0342841,117,CG10527,21070368.0,21072789.0
SRR21146075_vs_SRR21146078_peak_1522,2R,21139292,21139304,14,.,4.04237,4.44448,1.40082,0,Promoter (<=1kb),21129463,21139795,10333,FBgn0034590,FBtr0342874,502,Magi,21129463.0,21142261.0
SRR21146075_vs_SRR21146078_peak_1523,2R,21144914,21144931,13,.,3.62269,4.33257,1.31245,13,Promoter (1-2kb),21146203,21147608,1406,FBgn0026582,FBtr0071573,-1275,Xbp1,21143545.0,21145750.0
SRR21146075_vs_SRR21146078_peak_1524,2R,21145810,21145858,18,.,4.39064,5.22371,1.89664,27,Promoter (<=1kb),21146203,21147608,1406,FBgn0026582,FBtr0071573,-365,intergenic,,
SRR21146075_vs_SRR21146078_peak_1525,2R,21204690,21204856,17,.,4.08839,4.98931,1.72568,37,Promoter (1-2kb),21203366,21209889,6524,FBgn0265191,FBtr0339093,1362,CG44245,21200483.0,21212969.0
SRR21146075_vs_SRR21146078_peak_1526,2R,21213541,21213645,63,.,7.5252,11.81912,6.36736,54,Promoter (1-2kb),21212880,21214972,2093,FBgn0027073,FBtr0071625,1376,Ugt49B1,21212880.0,21214972.0
SRR21146075_vs_SRR21146078_peak_1527,2R,21225165,21225197,38,.,5.85043,8.07964,3.8665,26,Promoter (1-2kb),21217856,21223854,5999,FBgn0034606,FBtr0071623,-1338,ASPP,21217856.0,21251150.0
SRR21146075_vs_SRR21146078_peak_1528,2R,21236725,21237142,23,.,4.22076,5.86499,2.37616,93,"Intron (FBtr0071622/FBgn0034606, intron 2 of 7)",21217856,21223854,5999,FBgn0034606,FBtr0071623,-12965,ASPP,21217856.0,21251150.0
