gene_symbol,start,end,width,width.1,Conc,Conc_Cph_NanoDam,Conc_control,Fold,p.value,FDR,geneChr,geneStart,geneEnd,geneLength,geneStrand,distanceToTSS,significance_score,rank
Sulf1,16337895,16338294,400,401,8.98058821913881,7.98402277101179,9.56440404983698,-0.860493908848607,0.0007374255809963,0.022032837480988,4,16310542,16338543,28002,2,249,1.6569295689871506,717
lncRNA:CR45570,30405394,30405793,400,401,8.92576611840159,7.63031360031416,9.59714251001277,-0.862297450958749,0.0011699844261827,0.030134232821878,4,30404429,30404989,561,1,965,1.5209398606243478,718
CG34462,8329584,8329983,400,401,10.0933045554211,9.31228995016009,10.5972054539965,-0.862667249560427,0.0002321108572569,0.009740704409357,3,8328583,8330237,1655,1,1001,2.0114096355202578,719
CG2818,3713032,3713431,400,401,12.3025816561053,11.5688062758881,12.7866390862306,-0.86849615469464,0.0001142560982819,0.005619958180314,1,3713360,3716810,3451,1,0,2.250266916126035,720
alpha-Est4aPsi,7525770,7526169,400,401,8.44683912051165,7.57595141249485,8.98606217771734,-0.870611603893675,0.000401306108256,0.0141807687292405,4,7526369,7528068,1700,1,-200,1.848300225724317,721
CG18870,21617703,21618102,400,401,11.1146835839491,10.4411233106076,11.5720597874767,-0.87192330314622,2.67922851899855e-05,0.0018502808340741,2,21614763,21616907,2145,2,-796,2.7327623497416376,722
mir-4912,4830142,4830541,400,401,11.0693508165757,10.2468338025487,11.5899444886167,-0.876420386557159,0.000261643253503,0.0106176326002114,1,4829980,4830039,60,2,-103,1.9739723065387886,723
CG34012,11109108,11109507,400,401,7.91159337343455,6.61917527868032,8.58219248867766,-0.880611482897362,0.0010446319735553,0.0279581033990846,3,11108820,11109505,686,2,0,1.5534922932714743,724
CG9578,20170465,20170864,400,401,12.1662543791795,11.3765925128992,12.6736891232874,-0.882869181704243,0.0001704123955521,0.0076315905070955,6,20170222,20171526,1305,1,243,2.117384940882573,725
MFS9,20507603,20508002,400,401,10.0343760699543,9.34482169064583,10.4989969358595,-0.884981967994713,2.5900858983798e-05,0.0018056899657403,4,20507392,20510347,2956,2,2345,2.7433568153330334,726
CG43689,4078556,4078955,400,401,8.44819407186939,7.5506940499664,8.99730512917679,-0.886985880617675,0.0003676101375106,0.013377525554378,6,4075978,4092237,16260,1,2578,1.873624210743186,727
CG9171,5799871,5800270,400,401,10.0924864343581,9.34520312809522,10.5823126491951,-0.891889193389377,7.6863167259805e-05,0.004180348790187,1,5767002,5800173,33172,2,0,2.378787481063706,728
CG34190,16946685,16947084,400,401,9.90961469430241,9.085027486777,10.4310235586531,-0.89704329966367,0.0001844136351663,0.0081233574737217,2,16946455,16947554,1100,2,470,2.090264434929044,729
CR33317,20900798,20901197,400,401,8.78437909829919,7.92339511722719,9.31985787841545,-0.897189475770955,0.0002543219927516,0.0104345028126594,1,20901134,20901524,391,1,0,1.9815282395417635,730
Wdr24,29744835,29745234,400,401,9.46507730158949,8.61509088026756,9.99635648632652,-0.903957991606498,0.0002080194754804,0.0089188350112243,4,29741972,29745092,3121,2,0,2.0496918699780364,731
CG6652,17021091,17021490,400,401,9.4439001611759,8.49769517957514,10.0104758056495,-0.914598599981182,0.0003381405222888,0.0126250579620907,3,17020348,17022856,2509,2,1366,1.8987666193432917,732
TTLL3B,6734502,6734901,400,401,9.08125760916556,8.33565858726143,9.57036871951068,-0.91639248913143,3.51618770794291e-05,0.0022572964604813,1,6732866,6736149,3284,1,1636,2.646411399408707,733
Shawn,19611754,19612153,400,401,11.1582924024941,10.465942494457,11.6241676020685,-0.916904951396009,6.54832759704349e-06,0.0005541306823485,6,19611526,19615617,4092,1,228,3.2563878021849266,734
pHCl-1,15905926,15906325,400,401,8.08259271323193,7.0297903858344,8.68473509342745,-0.918669242117941,0.0005017697753182,0.0167636720390414,3,15851317,15899029,47713,2,-6897,1.7756308442011044,735
lncRNA:CR46252,27134160,27134559,400,401,8.866690212286,7.93869564237537,9.42682950680877,-0.920040267222089,0.0002854143535509,0.0111246730986327,3,27135184,27135726,543,1,-625,1.9537127420140743,736
Start1,24575913,24576312,400,401,8.43388398786419,7.59560105937903,8.96064507383471,-0.925367926474881,0.0001236502152629,0.0059282642197914,2,24576103,24577676,1574,1,0,2.2270724483080433,737
CG15602,15799645,15800044,400,401,10.8595608431172,10.0781102293474,11.3636406392063,-0.929946782474179,4.92403074654526e-05,0.0029875162961055,6,15799596,15800961,1366,1,49,2.524689717076645,738
tim,3507268,3507667,400,401,10.5050138544263,9.72150893001904,11.0099355243514,-0.931660367672027,4.8808722967247e-05,0.0029683319109513,1,3501048,3507604,6557,2,0,2.5274875390280305,739
CG30056,12557070,12557469,400,401,10.1233421402216,9.1777735142958,10.6896947168689,-0.932878520994629,0.0002640741766583,0.0106478184867341,2,12562060,12562655,596,1,-4591,1.9727393608844028,740
toc,3107986,3108385,400,401,11.612132461524,10.8073397078064,12.1256794915725,-0.933036595146065,6.73202020742492e-05,0.0037648091268697,1,3068345,3108142,39798,2,0,2.424257037324784,741
Rcd6,20633276,20633675,400,401,8.3499958137557,7.10516980966432,9.00813069943236,-0.941999972725593,0.0006569266147178,0.0202146377555212,2,20628186,20633506,5321,2,0,1.6943340367783812,742
28SrRNA-Psi:CR45859,23216757,23217156,400,401,14.7577468366105,13.6049809148624,15.3902364428637,-0.95545100837181,0.0004834981792319,0.0163733794732121,6,23214452,23217140,2689,1,2305,1.785861672751056,743
lncRNA:CR45958,21778847,21779246,400,401,7.63090715478496,6.21094231072347,8.33248156658259,-0.955506929938412,0.0007716267001728,0.0227638725481038,3,21776700,21777160,461,2,-1687,1.6427538546139753,744
Picot,16657174,16657573,400,401,9.44542038724354,8.61188972102523,9.97033231110142,-0.956589869715876,5.94540039906266e-05,0.0034172613218588,2,16655323,16659158,3836,2,1585,2.4663218089384955,745
CG4364,9712165,9712564,400,401,9.6292502011566,8.87734073481013,10.1210344611998,-0.95746756480996,9.14272969084848e-06,0.0007538356451829,1,9708921,9711271,2351,2,-894,3.122723330749195,746
hpo,19496290,19496689,400,401,12.2056086007649,11.4673015511342,12.6916099558068,-0.962258093453345,4.48717941197656e-06,0.0004078893652759,2,19493996,19496856,2861,2,167,3.389457617708652,747
5.8SrRNA:CR40454,23281331,23281730,400,401,9.52337433137103,8.37804620357127,10.1536988548929,-0.986061108161328,0.0003661314010299,0.013377525554378,6,23280155,23280277,123,2,-1054,1.873624210743186,748
beg,17035564,17035963,400,401,10.669471431525,9.83873410992573,11.1932924747207,-0.988222242868391,2.43143975877086e-05,0.0017231071017735,3,17035668,17036865,1198,1,0,2.7636877276224037,749
ths,11754063,11754462,400,401,8.0774452363383,6.96667379208853,8.69751888281209,-1.005882102618,0.0002683401797939,0.0107190234863358,2,11756817,11814424,57608,1,-2355,1.9698447774989385,750
santa-maria,7448043,7448442,400,401,7.85587903808784,6.75784080624637,8.47209434673289,-1.00764017506914,0.0002485565508731,0.0102469828064291,1,7445355,7451244,5890,2,2802,1.9894039925022902,751
pyd3,7749269,7749668,400,401,10.8478669392118,9.96609619685693,11.3911639305148,-1.01139422029695,3.40238703535965e-05,0.0022102627900158,4,7747913,7750079,2167,2,411,2.6555560876412097,752
CG7692,17353234,17353633,400,401,8.61237711439157,7.40514032148215,9.26029267576213,-1.01618769762228,0.0003469165539608,0.0128594068453074,3,17353042,17358056,5015,1,192,1.8907790632742347,753
CG14273,8340866,8341265,400,401,8.78407512183558,3.74854855056693,9.76191196507246,-1.0339856402345,0.0005161501433983,0.0170230287678504,1,8342695,8344378,1684,1,-1430,1.7689631669223873,754
Osi2,6205715,6206114,400,401,8.36274294688453,7.21981336037135,8.99236619420106,-1.04902326271114,0.0002027620699827,0.0087664777316071,4,6209373,6213493,4121,1,-3259,2.0571748660403237,755
mir-10404-5,23535148,23535547,400,401,13.2749545099387,12.2481777666171,13.8687332785194,-1.05434195438817,8.8758336186122e-05,0.0046617312572529,6,23538215,23538283,69,2,2736,2.331452766606142,756
CG4393,23386291,23386690,400,401,9.89096368389762,8.69263916022978,10.5364061200667,-1.07016793782681,0.0002117773026787,0.0090296376701879,4,23377211,23384777,7567,2,-1514,2.044329676153284,757
28SrRNA-Psi:CR45860,23270783,23271182,400,401,10.7183931416122,9.58725939086727,11.3445455367649,-1.07554610248445,0.0001438339642787,0.0066841021058329,6,23270802,23271158,357,2,0,2.1749569244786615,758
lncRNA:CR45193,16374591,16374990,400,401,8.41467223997229,7.36437789524166,9.01601729755786,-1.08019723333243,7.54272704255468e-05,0.0041109460417313,4,16371578,16372778,1201,2,-1813,2.3860582235193677,759
tRNA:Ala-CGC-1-3,25076886,25077285,400,401,11.8203687272468,10.7331833533994,12.4332602188149,-1.14254869648802,4.32395015287146e-05,0.0027064140555381,2,25077048,25077119,72,1,0,2.5676057597416593,760
18SrRNA-Psi:CR41602,23212085,23212484,400,401,15.1723833971426,14.0679661523209,15.7905371806094,-1.14658955525435,4.85112193543737e-05,0.0029642544367963,6,23211192,23213166,1975,1,893,2.52808452142345,761
CD98hc,7974566,7974965,400,401,10.9717248956416,10.0493955267896,11.5298393063292,-1.16414648091249,8.22114167136382e-07,9.15536231583699e-05,4,7974409,7977769,3361,2,2804,4.038324464179856,762
Cow,23113386,23113785,400,401,8.59762642798109,6.92010242741753,9.35241244350039,-1.18181786282683,0.0003376674854958,0.0126250579620907,4,23072447,23112730,40284,2,-656,1.8987666193432917,763
Cpr92A,19599472,19599871,400,401,9.496267520683,8.44170745858115,10.0989676216798,-1.23362437820184,4.78677565179193e-06,0.0004247303871063,4,19597502,19598955,1454,2,-517,3.3718866665334755,764
Nach,16654603,16655002,400,401,10.9119636144983,9.5738665665379,11.5940496011733,-1.23926631036,9.27862921321967e-05,0.004822075485052,2,16653205,16655046,1842,2,44,2.316765995434103,765
bocks,9589822,9590221,400,401,10.5539137868727,9.53283799929214,11.1458336813765,-1.24189242740486,1.57132925740982e-06,0.0001597725104619,4,9589468,9591002,1535,2,781,3.7964979408022996,766
lncRNA:CR44451,9214089,9214488,400,401,10.8265019004578,9.74517960165737,11.4375841094657,-1.29410098295601,1.95073663056919e-06,0.0001922708805417,2,9214095,9215145,1051,1,0,3.716086484756105,767
Cpsf160,14502966,14503365,400,401,9.99631165702632,8.81639168863597,10.6365846100136,-1.29566223765872,1.26407478487838e-05,0.0009914123122254,2,14497347,14503488,6142,2,123,3.0037456919485717,768
UQCR-6.4,17571639,17572038,400,401,11.7771795122659,10.8025231395289,12.3535942271424,-1.31206251904627,8.16815976956314e-09,1.53376576694899e-06,2,17572096,17572784,689,2,746,5.814240959740899,769
CG43112,22498531,22499329,800,802,16.75267482049044,15.3987771185977,16.55520116636214,-1.328781100463067,0.00021771989290920917,0.009239757979006417,4,22499188,22499866,680,2,-258,6.427766596379739,770
CG43732,18952063,18952462,400,401,8.36613480143789,6.56461720390176,9.14276719229769,-1.34627725888913,0.0001945275642969,0.0085105809379926,4,18950196,18976557,26362,1,1867,2.070040793669431,771
CG6071,11643256,11643655,400,401,10.4788433058305,9.40894889359423,11.0863711870848,-1.37173890593756,1.12663997264951e-07,1.68504728467492e-05,3,11642906,11646033,3128,2,2378,4.773387907739071,772
CG3546,4559235,4559634,400,401,8.7489313735948,7.44712081592271,9.42192975435276,-1.38186387121202,1.66420535820631e-05,0.0012591671423487,6,4558072,4560317,2246,1,1163,2.8999166176429134,773
Sr-CIV,3523042,3523441,400,401,9.88175128211071,8.81774758605318,10.4874325391316,-1.42303075418188,7.0675839194394406e-09,1.35681788304164e-06,1,3522521,3524056,1536,2,615,5.867478440990131,774
CG9346,21012517,21012916,400,401,11.5382020795516,10.3902952717396,12.169278869084,-1.45225911307399,1.55488240609154e-07,2.27269033504006e-05,2,21011970,21015628,3659,1,547,4.6434597349503886,775
Nak,18966998,18967397,400,401,8.17281143086204,6.43084918857779,8.93922614504557,-1.49612194446372,8.24985594667741e-05,0.0044122150567209,1,18961116,18968721,7606,2,1324,2.3553433276754143,776
CG5697,21016482,21016881,400,401,8.58659363583679,7.17767404942781,9.285617835991,-1.55053282788231,6.73229504422991e-06,0.0005659748039634,4,21015949,21017120,1172,1,533,3.2472029022803266,777
Tpl94D,22966852,22967251,400,401,8.71408045945293,7.04615688827135,9.4670807813821,-1.55481507929029,4.43607885992149e-05,0.00276315081529,4,22966284,22967842,1559,1,568,2.5585954102479027,778
Cyp12d1-p,11120284,11120683,400,401,7.17169747934161,5.56472451991407,7.91302515397767,-1.57429723426365,2.73238068623345e-05,0.0018694280093977,2,11117225,11121884,4660,2,1201,2.728291254619588,779
lncRNA:CR44043,1374236,1374635,400,401,6.89595417656966,5.21401191461147,7.65155727344104,-1.60316225792903,3.33282604254345e-05,0.0021760647194017,2,1368921,1371468,2548,2,-2768,2.6623281922178603,780
Vps39,18273859,18274258,400,401,9.79863368527968,8.64026827753382,10.4327437810811,-1.60738261133123,8.67472217942035e-11,2.59485148913475e-08,4,18271189,18274446,3258,2,188,7.585887493035151,781
His-Psi:CR33867,21540734,21541133,400,401,9.43138219881548,7.98832431597183,10.1382115985703,-1.61106389719839,4.64391045589874e-06,0.0004168387656498,1,21539129,21541127,1999,2,0,3.380031898813815,782
CAH5,31263641,31264040,400,401,9.51935390477731,8.16610441331252,10.2051510508194,-1.62925852847952,7.2197277162454e-07,8.29140604912558e-05,4,31262598,31263878,1281,1,1043,4.081371815939743,783
tRNA:Asp-GTC-1-7,8678975,8679374,400,401,10.8106437439513,9.58999523751882,11.4622444612916,-1.71982967668311,3.68562536414308e-12,1.6347019395272602e-09,1,8679116,8679187,72,1,0,8.786561422097899,784
Rep,19492615,19493014,400,401,10.409384807622,8.89643292130725,11.1315066884759,-1.76284437521947,1.43999349571701e-06,0.0001487704123587,2,19492087,19494125,2039,1,528,3.8274834332192484,785
sturkopf,2624116,2624914,800,802,19.96460100147703,18.05879378115342,21.10239123449121,-1.8253490960004508,0.0008705495185469001,0.0285033930602379,6,2623438,2626410,2974,4,1890,3.8285833096456123,786
path,9506197,9506596,400,401,8.59969308034886,7.22665782608116,9.29026381789775,-1.83882045981968,1.43269070158189e-09,3.15008276052941e-07,3,9494555,9505328,10774,2,-869,6.501678036061482,787
Strn-Mlck,31945780,31946578,800,802,17.51281223154301,15.750290470843769,18.573146482912378,-1.855343444019176,0.0014526726458906445,0.0368976481296942,4,31906344,31955729,49387,4,9151,3.9704257244543504,788
BOD1,55881374,55882172,800,802,21.3137857509373,19.60741952200393,22.3754140950187,-1.977540287902475,9.62289915770538e-05,0.0056521554094858,8,55877124,55885556,8434,2,4250,5.183221941496679,789
CG33090,14333354,14333753,400,401,9.57040000989552,8.07532242025628,10.2886965203642,-1.98465662107299,1.2922572557450301e-09,2.89072329600356e-07,1,14334158,14345790,11633,1,-405,6.53899347760297,790
mRpL50,7243150,7243549,400,401,10.2974029074554,8.83138718336757,11.009355353128,-2.07979116729565,1.19887473161752e-16,1.2850438529525299e-13,3,7243080,7243933,854,2,384,12.891082051499744,791
Gr93a,21829295,21829694,400,401,10.2318437788319,8.34451880712538,11.0223591139665,-2.08112106322071,2.87758844744906e-06,0.000272154275039,4,21832503,21834013,1511,1,-2809,3.5651848393323364,792
lncRNA:CR44941,12335769,12336168,400,401,9.29060585900112,7.45215506516414,10.0733315394586,-2.08257658149692,1.68984769006965e-06,0.0001704758110864,4,12335924,12339275,3352,1,0,3.768337234600825,793
lncRNA:CR44551,12302149,12302548,400,401,7.89028135478729,5.87452753856178,8.69987284443137,-2.32736224017209,6.70117007170125e-07,7.98090741178309e-05,3,12302162,12302551,390,2,3,4.097947727505646,794
fz2,19170547,19170946,400,401,9.84767140228604,7.92101382403857,10.6442377031785,-2.50442640967979,9.821225518100429e-11,2.87103439151288e-08,3,19140975,19170648,29674,2,0,7.541961605150721,795
CG3520,23403383,23403782,400,401,7.04199740913863,4.68537778806495,7.89379793582584,-2.86095492408921,7.67235972571099e-09,1.46201076995493e-06,2,23396770,23402309,5540,2,-1074,5.835049428120451,796
CR43275,15374822,15375221,400,401,9.26063875933014,6.7137205425016,10.1315990371801,-3.1300756013507,1.79328642851655e-10,4.85603088143035e-08,2,15373890,15374721,832,2,-101,7.313718560072801,797
lncRNA:cherub,11258122,11258521,400,401,8.45100181662997,5.92069135250541,9.32039835507632,-3.16023842763363,6.487729827704499e-12,2.6491563463126704e-09,4,11252551,11256123,3573,2,-1999,8.57689241001641,798
CG3097,5772663,5773062,400,401,7.88989237613073,5.12898456904856,8.7793416045933,-3.3574389920659,7.885674213882759e-11,2.38657610767216e-08,6,5765855,5770780,4926,2,-1883,7.622224711469531,799
lncRNA:CR43410,13630634,13631033,400,401,9.12612967831244,6.24117130182796,10.0250145850449,-3.62356256360489,2.29255671776032e-19,3.9317347709589397e-16,1,13632676,13633166,491,2,2133,15.405415786718354,800
lncRNA:CR44430,15227404,15227803,400,401,8.67219995515047,5.57766002088266,9.58517828163641,-3.80652255906649,6.89315033201168e-16,6.028621185626569e-13,6,15225513,15226256,744,1,1891,12.219782004600518,801
CR32010,25846,26245,400,401,8.42640933682606,5.19475198075227,9.34749752457834,-3.84414178559713,6.85465659403701e-12,2.7552506387750302e-09,5,13153,25054,11902,2,-792,8.559838888251095,802
Nf-YB,19737208,19737607,400,401,7.85117713833883,4.5551450737922,8.77580064620706,-3.89462571724928,3.96604442467178e-12,1.7292625902488402e-09,1,19736044,19737088,1045,1,1164,8.762139053668253,803
CR43105,15375441,15375840,400,401,6.70492398921833,2.20814099044341,7.67261435921134,-4.52931650298386,6.88663339920466e-08,1.09357187774407e-05,2,15374846,15375702,857,2,0,4.961152666598251,804
mthl8,25179,25578,400,401,9.32816048855771,3.37299160029766,10.3164865879609,-4.79880898368247,1.27294836345777e-06,0.0001342073633194,3,24173,26308,2136,1,1006,3.8722236558417142,805
lncRNA:CR44889,19710743,19711142,400,401,7.79919028188547,2.66556596350876,8.77849454319352,-5.6713844562681,1.4401391079493502e-19,2.64625561085694e-16,6,19712934,19713821,888,1,-1792,15.577368208136773,806
