gene_id	gene_short_name	Ctrl_1	Ctrl_2	Ctrl_3	ScOE_1	ScOE_2	ScOE_3	ScOE_4
FBgn0030963	CG7101	2.8718	2.19335	2.2114	4.81352	5.00445	4.6993	5.7237
FBgn0030964	Pvf1	0.407672	1.08268	9.68138	0.686897	2.73274	3.57093	11.2747
FBgn0030966	CG7280	8.25671	5.56083	5.2087	3.7546	3.82234	3.67276	2.12462
FBgn0030968	CG7322	21.5669	14.8774	17.3308	26.8937	22.2524	17.3533	6.66047
FBgn0030969	CG7288	7.25144	5.80788	4.74038	6.16644	5.62863	6.09975	4.30083
FBgn0030970	CG7326	1.09308	0.412276	0.368501	0.98065	0.759285	0.650502	0.499309
FBgn0030973	CG7332	28.5282	22.8386	22.9013	24.5106	23.7935	22.1164	22.0028
FBgn0030974	CG7358	13.7322	8.3241	8.3757	14.1158	13.4362	16.1749	10.5754
FBgn0030975	CG7349	0	0	0	0.0541124	0.127353	0.0164873	0
FBgn0030976	CG7378	6.99712	4.19265	3.28839	4.40086	3.33322	4.57736	4.98649
FBgn0030979	CG14190	0	0.0239648	0.0280953	0	0	0.0125846	0
FBgn0030980	CG7406	0.947671	1.17615	1.59101	0.883612	0.550475	0.570121	0.554217
FBgn0030981	CG14191	1.07095	0.755025	0.774514	0.271102	0.239264	0.247803	0.231254
FBgn0030982	CG7423	0	0	0	0	0	0	0
FBgn0030983	CG15882	0.11195	0	0	0	0.130057	0.0673493	0
FBgn0030984	tgy	0.448804	0.514163	2.27203	0.522609	0.842254	0.768465	1.23562
FBgn0030985	Obp18a	7.88893	11.4271	13.6402	14.8605	12.9573	10.0921	9.29085
FBgn0030989	Inx5	0	0	0.23941	0.0391069	0.0517712	0.0357459	0.0416985
FBgn0030990	CG7556	23.2199	23.3917	17.4717	19.884	15.0403	17.7902	16.2514
FBgn0030991	CG7453	47.6837	35.2438	37.1085	26.6849	29.6031	21.9296	20.123
FBgn0030992	CG33253	2.23459	1.18127	1.04874	0.556208	0.402777	0.426841	0.285122
FBgn0030993	Mec2	38.2591	21.9154	19.9694	2.10349	2.23313	4.54205	4.58329
FBgn0030994	HP1D3csd	7.29615	13.4818	16.543	1.65233	0.865854	1.84071	1.37643
FBgn0030995	CG7914	6.11521	6.79186	5.58001	4.11701	3.30811	3.39809	5.17608
FBgn0030996	CG14194	34.9496	24.7608	22.3507	32.3097	28.4316	27.8034	30.7399
FBgn0030997	CG7990	4.40429	3.46534	4.85941	6.72536	9.1038	8.77739	5.57372
FBgn0030998	CG14195	0.0747468	0.114176	0.100392	1.90226	3.01036	3.02786	2.23815
FBgn0030999	Mur18B	0.03391	0.0776967	0.0910884	1.07129	0.630316	1.16282	0.166583
FBgn0031000	Muc18B	0	0	0.0683098	0	0.118173	0	0
FBgn0031001	CG7884	0.0381533	0.107215	0.0897807	0.123192	0.38054	0.209256	0.225184
FBgn0031002	CG14196	0.276053	0.583856	1.16933	3.54993	4.98324	4.25406	3.39772
FBgn0031003	CG7889	23.9688	26.2541	27.2083	68.8588	56.633	60.5439	51.3442
FBgn0031004	CG7992	16.0325	32.052	28.5237	146.354	104.628	115.766	84.1219
FBgn0031005	Hs3st-B	0.227929	0.132872	0.17007	0.783422	0.829549	0.783141	0.799793
FBgn0031006	rictor	11.9884	13.3424	12.3033	17.3119	14.3691	18.0284	13.8657
FBgn0031008	CG8010	46.3388	32.5274	31.5233	25.0997	20.7906	21.593	14.8031
FBgn0031010	CG8028	0	0.125731	0.0759728	0.0191715	0	0	0.0204387
FBgn0031011	CG8034	32.4028	45.2624	42.8174	14.6517	13.6112	12.5375	10.6837
FBgn0031012	CG8051	1.75637	9.0022	7.0865	1.58934	1.9226	1.35898	3.9211
FBgn0031016	kek5	165.264	82.591	77.7231	67.0868	63.4138	84.9894	58.9937
FBgn0031018	CG12200	1.3977	0.905056	0.408096	0.279977	0.211797	0.365592	0.426473
FBgn0031020	Nat1	40.9445	19.435	20.7877	15.9608	17.1408	17.3622	14.5806
FBgn0031021	CG12203	20.8678	14.6368	17.3884	13.6784	13.1605	15.6798	9.5041
FBgn0031022	CG12204	53.154	17.9352	14.2781	13.6456	11.3057	11.0092	7.05224
FBgn0031023	CG14200	3.64493	4.48706	4.11223	3.97799	3.33374	3.40885	3.23703
FBgn0031026	CG12231	0	0.10863	0.127354	0.124817	0.0550791	0.11409	0
FBgn0031030	Tao	30.9645	30.3156	27.4977	32.7681	28.4749	30.8563	27.3456
FBgn0031031	CG14218	0.177203	0.0405738	0	0.186619	0.102933	0.106606	0.572123
FBgn0031032	CG14204	0.0372777	0.106766	0.400538	0	0.194882	0.168198	0.327011
FBgn0031033	CG14219	0.20449	0.963111	9.58218	0.0747715	7.5361	18.7266	49.9567
FBgn0031034	CG14205	0.672034	13.7813	98.2934	0.339105	19.4142	39.4999	128.47
FBgn0031036	CG14220	9.43725	9.07052	8.08495	12.8227	10.4038	11.8991	10.4468
FBgn0031037	CG14207	239.417	153.203	149.791	61.5906	64.6322	73.4603	54.4606
FBgn0031038	Tyler	3.40E-08	6.38E-08	2.73E-08	1.40E-08	1.03E-05	1.30E-08	0.0411651
FBgn0031039	Shawn	10.3882	8.95488	8.72588	4.78826	3.08598	4.05103	2.9744
FBgn0031040	CG14210	30.9286	19.1693	21.6281	10.5737	7.01432	10.6746	13.9704
FBgn0031041	CG12788	7.05381	7.01041	8.06551	4.43472	4.45726	6.05748	4.61743
FBgn0031042	CG14221	0.506472	0.315415	0.18489	0.688581	0.447788	0.596276	0.115924
FBgn0031043	NAA20	34.8535	28.3623	30.1263	26.6773	31.8964	31.9196	32.8555
FBgn0031044	MKP-4	10.2975	11.4157	12.0122	8.63248	9.61681	8.78511	6.61918
FBgn0031045	CG14212	0.207701	0.951795	0.092987	0.455673	0.643455	0.499814	0.291523
FBgn0031047	Rcd-1	72.3334	57.7427	42.266	115.753	88.6389	117.331	62.2337
FBgn0031048	CG12237	83.9092	80.5967	73.1859	105.991	91.452	90.9107	81.694
FBgn0031049	Sec61gamma	452.387	417.738	457.055	292.454	329.638	381.334	365.332
FBgn0031050	Arp10	43.33	29.9936	32.1872	17.5526	13.7377	13.4142	9.18883
FBgn0031051	Ranbp21	5.86656	4.66613	4.73361	3.40381	2.8853	2.81971	4.82479
FBgn0031052	CG14215	0.839949	0.823565	0.619959	0.951262	0.997548	0.828536	1.0621
FBgn0031053	CG14223	0.806571	0.325377	0.429215	0.316343	0.161987	0.214158	0.163926
FBgn0031054	Ssu72	18.7749	20.4502	16.7428	22.5929	19.9256	19.0543	20.2493
FBgn0031055	et	0.861499	0.379591	0.860381	0.378004	0.384937	0.398675	0.108508
FBgn0031057	Ubqn	103.314	98.4521	78.8708	64.6439	49.514	66.0041	64.5094
FBgn0031058	CG14227	0.255099	0.292249	0.428275	0.293821	0.481584	0.422037	0.134268
FBgn0031059	CG14229	56.288	37.4478	32.0763	37.4976	32.3448	37.5931	39.3758
FBgn0031060	CG14231	18.0471	16.7296	20.4424	9.07859	8.83389	8.19447	10.7252
FBgn0031061	CG14232	31.3213	29.6338	32.3246	31.4586	30.6419	33.8632	37.391
FBgn0031062	CG14230	3.15504	1.4221	1.31988	0.544668	0.811184	1.05795	0.998186
FBgn0031064	CG12531	0.029121	0.033362	0.224895	0.0191665	0.0761202	0.0613175	0.0204367
FBgn0031065	CG14234	0.0695579	0.0478126	0.0560535	2.62781	2.00405	4.06745	5.57463
FBgn0031066	CoVIb	588.997	410.102	478.387	449.766	477.714	495.616	306.785
FBgn0031068	Alr	17.935	15.3604	15.3681	19.1972	13.0789	14.5038	15.2455
FBgn0031069	Pmp70	21.5654	15.9294	18.9171	23.956	46.0065	30.6171	25.8158
FBgn0031070	CG12702	1.98714	1.37402	1.57518	5.26174	4.0698	4.56562	3.6243
FBgn0031074	SkpE	0	0	0	0.0621614	0	0	0
FBgn0031077	CG15618	1.84595	1.10518	0.859676	1.00736	0.695074	0.809171	0.792842
FBgn0031078	Nup205	2.3732	1.73898	1.29359	2.5458	2.09464	1.94689	1.81147
FBgn0031080	CG12655	0.23667	0	0	0	0.137475	0.0711905	0
FBgn0031081	Nep3	1.21503	0.936419	1.09782	3.7949	4.99176	4.4921	5.79827
FBgn0031082	CG17003	0	0	0.0695703	0	0	0	0
FBgn0031085	CG9570	0	0	0	0	0	0	0
FBgn0031086	fd19B	0	0	0	0.0406174	0	0	0
FBgn0031088	CG15322	0	0.0401769	0.0235495	0.0346237	0.0101849	0.0105484	0.0246115
FBgn0031089	CG9572	0	0	0	0	0	0.0212905	0
FBgn0031090	Rab35	19.3033	12.4477	11.1439	11.2219	11.2408	8.52749	6.2814
FBgn0031091	Phf7	2.13327	3.04096	2.73737	9.21991	6.95272	6.85847	13.4572
FBgn0031092	CG9577	21.9668	30.3766	24.7134	22.0439	21.7068	18.7812	18.6805
FBgn0031093	CG9581	6.32373	2.74122	3.67279	5.69942	5.29482	5.92934	4.35793
FBgn0031094	CG9578	39.143	28.833	22.8355	33.7423	30.9198	42.6245	33.8505
FBgn0031097	obst-A	0.112464	0.0322106	0.0377624	0.0612116	0.0653273	0.118403	0.0197314
FBgn0031098	CG17068	14.2387	16.9487	18.8255	15.2941	13.4765	11.0724	21.4274
FBgn0031099	CG17065	27.6288	25.3415	24.8137	24.102	18.4383	25.6531	18.6561
FBgn0031100	CG1504	0.0205489	0.0706248	0.193194	0.0405741	0.107427	0.0247006	0
FBgn0031101	CG1631	0.0491828	0.281727	1.32114	0.291335	0.342827	0.177531	0.103547
FBgn0031103	CG12679	0	0	0	0	0	0	0
FBgn0031104	jb	0	0	0	0	0.144649	0	0
FBgn0031106	Syx16	10.75	8.87618	9.36692	13.4197	12.3566	15.687	8.63527
FBgn0031107	HERC2	3.68476	2.86413	2.2562	2.86904	2.02744	2.21676	3.28728
FBgn0031108	CG15459	0	0	0	0.0363407	0	0	0
FBgn0031109	Obp19a	0	0	0	0	0	0	0
FBgn0031110	Obp19b	0	0	0	0.0718282	0	0	0
FBgn0031111	Obp19c	0	0	0	0	0	0	0
FBgn0031114	cactin	7.02475	4.83381	4.55165	6.64715	5.38415	5.71132	3.93759
FBgn0031115	CG11710	8.19861	8.44982	8.6517	10.2594	9.4389	9.46025	7.91036
FBgn0031116	CG1695	0.0395674	0.0815934	0.148799	0.750009	1.2549	1.13306	1.23289
FBgn0031117	GstT3	32.0393	46.3731	45.6219	22.7817	19.0635	27.874	23.4361
FBgn0031118	RhoGAP19D	17.8417	9.89167	10.047	12.3936	13.5216	11.7708	11.6166
FBgn0031119	CG1812	10.551	13.2275	11.2221	6.76757	5.98196	5.00767	8.12499
FBgn0031126	Cyp6v1	43.1867	30.2319	39.8282	25.0689	25.4067	25.955	24.2456
FBgn0031127	CG1835	1.97047	0.601977	2.29365	0.951059	0.991979	1.3435	0.645324
FBgn0031128	hydra	0	0	0.0519791	0.0509587	0.0674697	0	0
FBgn0031129	CG1324	0	0	0	0.0331906	0.0585863	0	0
FBgn0031130	CG15452	0	0	0.120189	0	0	0	0
FBgn0031132	CG15450	0	0	0	0	0	0	0
FBgn0031134	CG1314	0	0	0	0	0.0230752	0	0
FBgn0031135	CR11235	0	0	0	0	0	0	0
FBgn0031139	CG11227	0	0.0495075	0	0	0	0	0
FBgn0031141	CG1304	0.208913	3.35073	1.96413	0.0458333	0.161803	0.0418943	1.51499
FBgn0031142	r-cup	1.40771	0.933675	0.862413	1.34912	1.49194	1.06974	0.450624
FBgn0031143	CG1532	11.8806	14.4615	25.3064	9.16339	18.2772	18.9574	13.223
FBgn0031144	CG1529	9.23739	7.54869	7.74883	5.69587	5.91513	6.11677	4.6352
FBgn0031145	Ntf-2	300.453	225.479	300.079	285.295	276.997	265.947	216.461
FBgn0031146	CG15449	3.76E-47	3.72E-70	7.01E-46	7.46E-53	0.0675122	5.31E-52	5.92E-55
FBgn0031148	Cbs	3.16968	4.15096	6.69099	10.9698	8.57831	8.06561	8.92223
FBgn0031149	CG1518	44.8964	32.7534	33.5823	24.4064	22.5528	18.2635	20.5388
FBgn0031150	bves	6.71515	6.9615	8.45404	10.4595	12.5894	11.7533	12.5602
FBgn0031155	CG15446	0	0	0	0	0	0	0
FBgn0031157	CG1503	0	0	0.0622704	0	0.0463046	0	0
FBgn0031161	CG15445	8.10917	6.3792	5.31507	5.36881	4.61592	5.86906	4.13378
FBgn0031163	CG14579	0	0.0576526	0	0.596188	0.760025	0.3633	0.0353165
FBgn0031164	CG1724	0	0	0	0	0	0	0
FBgn0031168	CG1722	3.16401	4.36107	3.58555	2.70067	2.92912	2.26037	1.52656
FBgn0031169	CG1494	0.589785	5.78971	12.4128	1.95001	4.86045	6.83284	19.8317
FBgn0031170	CG1718	3.52429	22.2077	41.1171	7.5661	15.6754	21.9677	55.7663
FBgn0031171	CG1801	2.03E-10	0.0220267	0.142125	0.00634544	0.0111659	0.0289416	0.0337514
FBgn0031174	CG1486	18.5518	22.4339	18.0324	20.4695	15.3874	13.5403	21.1809
FBgn0031176	CG1678	0	0.483244	1131.11	2.55502	4.50992	0.155689	2.72426
FBgn0031178	CG10918	0.109635	0	0	0	0	0	0
FBgn0031181	Ir20a	0	0	0	0.105803	0.0747021	0.154736	0.022563
FBgn0031182	Cyp6t1	1.51276	1.31713	3.37274	1.89173	3.37428	4.09535	4.22528
FBgn0031183	CG14621	1.95694	1.90223	3.08194	5.33995	4.97406	4.6578	6.94891
FBgn0031184	CG14615	4.81827	6.92593	11.6552	6.10201	6.71063	7.67509	10.6403
FBgn0031187	CG14619	41.6297	43.1007	41.0352	49.3344	49.6801	42.5626	48.4006
FBgn0031188	CG14613	41.4049	30.7057	21.2944	25.5503	22.6578	21.9059	14.9264
FBgn0031189	CG14618	11.2326	5.34185	4.2201	4.83482	3.65507	4.20539	3.553
FBgn0031190	CG12576	78.934	123.795	137.534	76.9366	76.3924	83.1625	94.9175
FBgn0031191	Cp110	2.685	1.67122	1.5427	4.61634	4.87837	4.52488	3.31609
FBgn0031194	CG17598	15.5826	16.7177	14.8214	19.6434	18.9796	17.51	19.727
FBgn0031195	CG17600	23.3839	23.2886	22.7806	32.957	31.2597	33.088	36.4536
FBgn0031196	CG17599	0	0	0	0.0202859	0.0179035	0	0
FBgn0031197	CG17601	0	0	0	0	0.0368479	0	0
FBgn0031201	CG12446	0.0195875	0	0.0263078	0.0515675	0.0113778	0.0235678	0.0137462
FBgn0031208	CG11023	0.583271	0.501156	0.274173	0.211136	0.304925	0.19299	0.273072
FBgn0031209	Ir21a	0.764934	2.3708	2.03712	6.50436	6.68256	11.1326	6.68055
FBgn0031213	galectin	96.4688	178.777	177.027	149.607	141.037	143.109	159.926
FBgn0031214	CG11374	1.42721	1.26133	0.547677	1.07353	0.971145	0.68689	0.515105
FBgn0031216	Zir	10.6887	12.0098	9.64214	7.56606	6.85881	5.83035	7.99801
FBgn0031217	CG11377	13.0298	13.3366	14.363	11.9975	14.5902	14.7028	18.4901
FBgn0031219	CG13694	0.0781961	0.268752	0.315073	0	0.499641	0.516576	0.219507
FBgn0031220	CG4822	0.0848878	0.218812	0.201766	0.935845	1.13405	1.39009	0.893639
FBgn0031224	CG11454	43.7327	30.8136	26.8407	34.0086	29.8954	42.1614	24.4951
FBgn0031227	CG3709	4.09599	2.27293	2.06298	1.20049	1.15245	1.69411	1.77411
FBgn0031228	CG11455	439.232	254.596	327.429	247.186	299.677	279.914	147.865
FBgn0031229	CG3436	52.0125	40.3823	34.6853	68.2273	64.2927	70.5117	66.1022
FBgn0031231	mRpL10	35.8967	28.1502	24.6133	21.0963	20.6122	16.6406	23.5059
FBgn0031232	CG11617	0.0453823	0.0519899	0.182881	0.149381	0.10547	0.300391	0.159271
FBgn0031233	Tbc1d15-17	14.3098	11.8823	12.7129	9.25594	8.7342	7.57257	12.3329
FBgn0031235	CG13693	0	0	0.0441329	0.0216269	0	0	0
FBgn0031238	CG3645	6.15534	4.84743	4.86634	6.35084	6.59089	6.98673	4.69829
FBgn0031239	CG17075	0.0324661	0.0285145	0.0348839	0.239323	0.177271	0.27735	0.305308
FBgn0031240	CG3345	0	0	0.0290109	0.0142165	0.0125469	0.0259894	0.0303172
FBgn0031244	CG11601	56.4369	75.9064	82.3712	64.3138	43.0016	43.5284	59.3578
FBgn0031245	CG3625	77.4316	104.485	354.826	158.432	337.715	252.13	499.966
FBgn0031247	CG11562	23.8602	18.4676	19.4084	11.7755	9.04632	11.1022	6.78036
FBgn0031248	CG11912	2.35053	8.63295	13.7421	0.182005	3.45356	1.16454	3.34765
FBgn0031249	CG11911	75.4997	9.46709	50.4492	1.81295	64.5834	13.3701	2.63604
FBgn0031250	Ent1	23.4223	50.4385	55.5479	27.7241	28.9253	26.7909	40.7365
FBgn0031251	CG4213	0.0116806	0	0.015688	0	0	0.0492017	0.00819727
FBgn0031252	CG13690	2.65922	3.30067	2.25321	8.77803	8.71687	8.61255	7.55466
FBgn0031253	CG11885	33.2966	30.6107	33.1261	43.5589	31.9963	40.6396	37.8873
FBgn0031254	CG13692	0.417441	0	0	0	0.06062	0.125567	0
FBgn0031255	BBS8	0	0.0266518	0	0.0306231	0.0540533	0.0559824	0
FBgn0031256	CG4164	2.57189	1.19566	1.20149	3.43454	2.90128	2.803	2.58966
FBgn0031257	CG4133	0.0406717	0.0465948	0.109259	1.2717	1.1578	1.07676	1.39872
FBgn0031258	CG4297	2.62916	5.16319	4.26165	6.91223	4.90616	6.11742	5.34271
FBgn0031260	Spp	76.5642	98.8038	104.258	106.826	116.626	125.015	110.882
FBgn0031261	nAChRbeta3	0.288112	8.45E-06	1.89E-05	2.76E-05	5.8363	0.00028867	1.63E-05
FBgn0031263	CG2789	1503.31	1406.83	1826.79	997.281	691.498	875.618	597.274
FBgn0031264	CG11835	0.364197	0.505209	0.541541	0.404391	0.245364	0.496704	0.242538
FBgn0031265	CG2794	17.1328	17.6391	14.5592	12.7221	12.2354	13.7901	10.9857
FBgn0031266	CG2807	12.1196	10.1592	7.92979	10.8001	10.0609	10.9819	8.6672
FBgn0031267	Ipk2	37.598	26.1537	33.7276	13.2775	10.4733	13.5378	13.9612
FBgn0031268	cold	19.1616	26.9918	25.1916	7.92567	5.51519	9.01928	10.1563
FBgn0031270	CG13689	21.3713	16.6296	16.8674	26.2193	20.2282	20.1956	19.0923
FBgn0031273	CG2839	0.0815292	0.116753	0.164252	0.0536599	0.0828766	0.0367861	0
FBgn0031275	GABA-B-R3	0.0426666	0.039104	0.435517	0.0280816	0.0644377	0.0410692	0
FBgn0031276	CG12506	0	0	0	0	0.105291	0.436194	0.127208
FBgn0031277	CG13947	0	0	6.28667	0	0	0.104295	0.121662
FBgn0031279	CG3544	1.91E-07	0.0545041	2.20E-07	0.0767711	0.0392052	0.0684199	0.0172489
FBgn0031281	Saf6	3.79715	3.44132	2.27693	2.78479	2.9619	2.84569	2.80183
FBgn0031282	Pex12	2.81901	3.27596	3.49572	1.92342	1.71286	1.27254	2.38672
FBgn0031283	CG15880	1.19E-08	2.32E-06	3.00E-06	4.51E-09	6.25E-10	4.79E-12	3.68E-08
FBgn0031284	CG3876	9.27913	11.289	11.6907	8.94464	6.29627	9.43564	9.56622
FBgn0031285	CG3662	515.956	402.489	547.549	283.559	321.726	415.889	321.229
FBgn0031286	CG3862	16.0596	9.9005	7.88304	10.9017	9.43318	12.3693	11.1946
FBgn0031287	CG4291	8.31243	8.33244	7.32645	12.0245	8.80169	10.1316	8.264
FBgn0031288	CG13949	0.108881	0	0	0.0374093	0	0.0341267	0
FBgn0031289	CG13950	0.0551512	0.44228	0.370365	0	0.256286	0.199074	0.46445
FBgn0031292	CG15824	0.0244476	0.0093364	0.0328366	0.0215446	0.0142015	0.0146752	0.020806
FBgn0031294	IA-2	3.04625	9.63366	10.1607	48.1088	106.833	116.672	68.7032
FBgn0031295	CG4375	0	0	0	0	0.0947243	0.0981049	0.0572209
FBgn0031296	CG4415	0	0	0	0	0.0256566	0.132874	0
FBgn0031298	Atg4a	39.2884	26.076	27.6757	26.1091	28.0411	31.9473	23.2181
FBgn0031299	CG4629	0.0489593	1.04E-06	0.065791	0.028745	1.55E-06	0.113788	1.13E-06
FBgn0031301	CG14339	0.0156037	0.0357523	0.0209572	0	0.081574	0.0281617	0.0328514
FBgn0031302	CG14340	0.232141	0.265948	0.0779465	0.114591	0.337111	0.209485	0.122185
FBgn0031304	CG4552	26.6199	20.3894	17.8392	20.8854	21.2781	21.3356	18.0377
FBgn0031305	Iris	0.127943	0.109638	0.0837983	0.142019	0.108581	0.166891	0.0882097
FBgn0031306	CG4577	0.992881	8.57477	3.30493	89.33	123.571	134.958	125.11
FBgn0031307	MFS3	5.76439	3.06179	6.0881	29.403	27.0305	27.207	19.3993
FBgn0031308	CG4749	1.88158	1.73218	1.62458	1.81336	1.52233	1.55645	1.72132
FBgn0031309	Tfb4	12.3633	9.39649	7.61403	8.77224	5.88534	8.99794	5.6714
FBgn0031310	Vps29	32.0141	30.0443	22.1452	30.1617	19.4069	27.9404	25.0039
FBgn0031312	Tango14	32.7696	19.1452	19.2522	20.4467	18.1429	20.0512	12.1441
FBgn0031313	CG5080	0.609762	0.486152	0.0356197	0.0782182	0.0230107	0.430619	0.241639
FBgn0031314	IntS14	3.66809	3.43823	1.9781	4.38949	3.55116	4.36332	3.13976
FBgn0031315	CG14341	18.837	12.9731	10.9681	11.1796	8.66498	9.49826	8.94038
FBgn0031317	CG5118	20.6664	9.47043	8.44773	10.7436	9.44705	10.9554	7.41983
FBgn0031318	CG4887	49.2447	28.6076	27.5002	27.675	25.6142	29.2955	21.7726
FBgn0031319	CG4896	10.2328	7.29942	5.91859	6.73458	6.70934	6.93169	6.8092
FBgn0031320	CG5126	14.223	12.8655	10.0687	12.87	12.3199	11.9478	11.2514
FBgn0031321	Tgt	25.4717	18.3539	15.0999	8.87947	6.9183	8.11634	7.22421
FBgn0031322	CG5001	36.5855	29.1138	26.1073	7.8881	7.26702	6.87536	5.21368
FBgn0031323	CG5139	0.0803015	0.275988	0.215704	0.0528518	0	0.0483095	0.0563543
FBgn0031324	CG14342	0.0803015	0.183992	0.431408	0.634222	1.11948	1.44929	1.18344
FBgn0031327	CG5397	0.253525	0.0290442	0	0	0	0	0.0355821
FBgn0031331	CG5440	0	0	0	0.0280362	0	0	0
FBgn0031332	CG5556	0	0	0	0	0	0	0
FBgn0031333	CG5561	0	0	0	0.248913	0.251063	0.357532	0.0758309
FBgn0031335	CG5565	0	0.0744553	0.261865	0.556071	1.01928	1.44665	0.182438
FBgn0031337	CG14346	0	0	0.117109	0	0	0	0
FBgn0031343	CG18131	0.114864	0	0	0	0.0667211	0.0460665	0
FBgn0031344	CG7420	12.5458	8.72928	9.77328	9.78316	7.2369	9.02006	8.6489
FBgn0031345	CG18132	0	0	0	0	0	0	0
FBgn0031347	CG10869	0.0708977	0.0270742	0.0317406	0	0.0411825	0.071087	0.016585
FBgn0031351	CG14352	5.80925	2.73161	3.25467	6.10065	5.3398	8.024	5.18163
FBgn0031356	CG17660	102.938	131.834	133.764	63.8633	57.0146	56.7247	54.3019
FBgn0031357	mRpL48	40.3226	30.2325	33.903	20.8212	18.5188	20.5109	16.3919
FBgn0031359	Rim2	19.2505	29.0143	28.336	16.6314	17.9042	14.8744	23.9179
FBgn0031360	CG31937	34.5097	28.8955	28.6238	16.118	12.4647	11.8509	13.1726
FBgn0031361	CG17652	13.694	10.4702	8.7528	10.2002	7.18177	10.0377	7.165
FBgn0031364	CG17648	0	0	0	0.0942432	0	0	0
FBgn0031365	CG17650	1.46262	0.670251	1.96443	0.673856	0.594718	1.40787	1.53967
FBgn0031367	c-cup	0	0.0810808	0.190111	0	0	0	0.0517202
FBgn0031372	CG7295	0.0504302	0.0577744	0	0	0	0	0
FBgn0031373	CG15358	0	0	0	0	0	0	0
FBgn0031374	CG7337	46.3748	21.0265	25.2381	20.0547	21.9265	19.4541	15.3288
FBgn0031375	erm	0	0	0	0	0.0194983	0.0107375	0
FBgn0031376	Der-1	114.931	107.63	108.342	130.788	101.65	116.594	121.74
FBgn0031377	CG15356	2.86117	3.3046	2.8076	6.00295	5.75246	5.54324	6.12212
FBgn0031378	CG15362	7.01694	7.40656	11.754	3.83995	6.09102	6.11867	9.7381
FBgn0031379	CG7289	14.0758	11.0633	9.10245	11.8131	11.4064	11.2609	11.5333
FBgn0031381	Npc2a	770.497	791.931	907.172	405.509	276.903	386.072	182.608
FBgn0031384	CG4238	2.67224	1.37914	1.49247	6.25217	7.32414	6.69316	8.16052
FBgn0031388	CG12674	0.0472611	0.108444	0	0.0622127	0.137053	0.596524	0
FBgn0031389	CG4259	0.755226	0.720971	0.337148	0.0189289	0.150353	0.0759221	0.0807335
FBgn0031390	tho2	14.3876	9.99755	9.41414	10.2349	10.5539	10.8834	9.2313
FBgn0031391	CG11723	13.5471	14.0403	13.1967	12.9361	11.05	12.716	13.979
FBgn0031392	AIF	13.7251	15.0286	12.5945	7.94214	6.89169	8.63389	9.56742
FBgn0031393	CG15382	13.1429	29.9106	31.709	19.2713	16.0985	20.8406	21.198
FBgn0031395	CG10874	32.2084	38.5612	33.722	34.5616	34.7294	36.3152	35.9194
FBgn0031397	CG15385	0.589805	0.337849	0.34327	0.698742	0.628102	0.686	0.786439
FBgn0031398	CG10880	18.7674	19.4884	15.4704	18.7093	14.4398	19.8685	19.2315
FBgn0031399	mio	6.65034	7.04196	4.50099	6.27414	4.52869	6.0483	3.75318
FBgn0031401	papi	36.1306	33.876	31.2393	23.7384	20.6605	23.0619	23.1262
FBgn0031403	CG15387	33.7302	38.5297	32.0949	34.0445	30.9031	29.7579	41.2695
FBgn0031406	Send1	0	0	0	0	0	0	0
FBgn0031407	CG4270	0	0	0	0	0	0	0
FBgn0031409	CG4271	0	0	0.11522	0	0.0498313	0	0
FBgn0031410	CG17237	0.0675672	0	0	0	0	0	0
FBgn0031412	CG16995	6.57594	0.213028	0.624362	0.73431	0.27003	0.279667	2.88062
FBgn0031413	CG9967	3.36727	2.57912	2.57083	2.528	2.25753	2.99016	1.69767
FBgn0031414	eys	0.0634483	0.0925124	0.123952	0.0455559	0.0603087	0.0867514	0.0323833
FBgn0031417	CG3597	42.0676	40.7629	40.7814	148.894	124.481	134.695	152.626
FBgn0031418	CG3609	150.756	119.479	187.469	204.607	177.203	205.56	231.855
FBgn0031419	CG15390	4.6975	7.04914	3.73217	4.20127	3.07429	3.82111	2.50729
FBgn0031420	Atxn7	2.13383	1.95065	1.32006	3.31026	2.52037	2.44009	2.74928
FBgn0031422	CG9870	1.07674	2.2544	1.49602	2.56588	1.98417	2.54639	3.36128
FBgn0031423	CG3557	0	0	0	0	0.037794	0	0
FBgn0031424	VGlut	0	0.0095992	0	0.0441181	0.0292026	0.0403264	0.0176407
FBgn0031426	CG18641	0	0	0	0	0	0	0
FBgn0031428	CG9886	1.52101	1.41226	3.24025	0.95878	1.58228	2.01365	2.41539
FBgn0031430	CG3528	0	0	0.000278006	0	0	0	0
FBgn0031431	CG3515	0	0	0	0.0722984	0.0425384	0	0
FBgn0031432	Cyp309a1	0.24306	0.825732	29.2527	0.271682	1.84876	3.01678	2.28611
FBgn0031434	insv	3.89377	1.01845	1.19399	8.05215	8.33521	9.09151	10.5168
FBgn0031435	Elba2	7.01735	4.08345	3.14164	3.61667	4.03305	3.06014	3.83029
FBgn0031436	CG3214	124.556	100.724	87.6308	86.3281	95.9181	107.881	72.316
FBgn0031437	Arpc5	177.369	112.426	112.266	80.7487	82.2337	88.9205	60.9139
FBgn0031440	CG15395	0	0.0532708	0	0	0.05402	0.0559479	0.0326323
FBgn0031441	CG9962	0	0	0	0	0	0	0
FBgn0031442	Prosbeta4R1	0	0	0	0	0	0	0
FBgn0031443	Prosbeta4R2	0	0	0.0445316	0	0	0	0
